Name,Fingerprint,Flags,IP,OrPort,ObservedBW,GuardClients,DirClients,Uptime,Longitude,Latitude)
Quintex55,00DCAEAE3E54C32809E7F7CC4BF2A6FC68FC552F,MGEH,199.249.230.144,443,9.448874,,uz:2464|eg:128|bf:32|us:32|id:16|ar:8|az:8|bd:8|br:8|gh:8|gq:8|in:8|ir:8|it:8|kr:8|my:8|ph:8|pk:8|ru:8|tr:8|ve:8|vn:8,7067834,-97.822,37.751
dragonhoard,00E1649E69FF91D7F01E74A5E62EF14F7D9915E4,MGH,116.203.50.182,8080,11.373031000000001,,,1918804,6.6016,51.3413
SemTempoIrmao,00E89DDEF944B42FD652F80C2480D5E20DF13194,MGH,193.234.225.67,9001,1.9513340000000001,,us:416|de:336|ru:224|in:192|fi:96|vn:96|gb:88|fr:80|ca:72|nl:72|id:64|br:48|es:48|it:48|ua:48|eg:40|jp:40|bd:32|cz:32|ph:32|th:32|ae:24|au:24|hu:24|md:24|ng:24|pl:24|tr:24|cl:16|dk:16|dz:16|gr:16|hk:16|ie:16|il:16|kr:16|kz:16|lv:16|mx:16|nz:16|pk:16|ro:16|sa:16|sk:16|za:16|al:8|am:8|ar:8|at:8|ba:8|be:8|bg:8|bh:8|bo:8|ch:8|ci:8|co:8|ec:8|et:8|ge:8|hr:8|iq:8|ir:8|is:8|jo:8|kh:8|la:8|lt:8|lu:8|me:8|mg:8|mk:8|mm:8|mn:8|mr:8|my:8|no:8|np:8|pa:8|pe:8|pg:8|pr:8|ps:8|pt:8|qa:8|rs:8|se:8|sg:8|sn:8|sv:8|sy:8|tn:8|tw:8|uz:8|ve:8|ye:8,5130150,9.1922,45.4722
Quintex85,00EB3A12C77E70F19F66A7BBD094D62969AF350D,MGEH,199.249.230.174,443,7.986457000000001,,uz:2512|eg:336|us:256|ru:240|in:64|lb:56|sg:32|ua:32|ca:24|de:24|ec:24|fi:24|iq:24|se:24|br:16|fr:16|gb:16|id:16|jp:16|qa:16|ae:8|ar:8|at:8|au:8|az:8|ba:8|bd:8|cl:8|co:8|cz:8|do:8|dz:8|es:8|et:8|eu:8|gr:8|gt:8|hk:8|hn:8|ht:8|hu:8|ie:8|il:8|ir:8|it:8|jo:8|kr:8|kz:8|lk:8|lt:8|mc:8|mg:8|ml:8|mm:8|mn:8|mx:8|ng:8|nl:8|no:8|nz:8|pe:8|ph:8|pk:8|pl:8|ro:8|sk:8|sl:8|sn:8|sr:8|th:8|tn:8|tr:8|ve:8|ye:8,7070459,-97.822,37.751
IBDUUIBAD,00F1F247B391B84CB6C221720BCBFC0DFDB91117,M,81.169.180.28,9001,11.27135,,us:192|ru:136|de:88|nl:64|ua:48|pl:32|in:24|jp:24|fi:16|fr:16|gb:16|ie:16|il:16|al:8|ao:8|ar:8|au:8|bd:8|bg:8|br:8|by:8|ca:8|cz:8|dz:8|eg:8|es:8|gh:8|gm:8|hu:8|id:8|it:8|jm:8|kg:8|kh:8|kr:8|kz:8|lt:8|ma:8|mk:8|mo:8|no:8|pe:8|pk:8|pt:8|py:8|se:8|sg:8|tg:8|vn:8|za:8,4280940,9.491,51.2993
DigiGesTor1e1,0111BA9B604669E636FFD5B503F382A4B7AD6E80,MGEH,176.10.104.240,443,32.132796,,us:1536|ie:1424|ca:304|de:256|bb:216|ru:168|ua:152|lb:96|gb:80|fr:72|kr:64|br:48|id:48|lv:40|es:32|in:32|nl:32|au:24|bg:24|cz:24|fi:24|gr:16|il:16|jp:16|kz:16|pl:16|th:16|al:8|am:8|ar:8|at:8|bd:8|be:8|ch:8|co:8|cy:8|dk:8|dz:8|ec:8|eg:8|et:8|eu:8|hk:8|hu:8|iq:8|ir:8|it:8|kg:8|lk:8|lt:8|ma:8|md:8|mk:8|mm:8|mx:8|my:8|no:8|pe:8|ph:8|pk:8|ps:8|py:8|ro:8|rs:8|se:8|sg:8|si:8|tn:8|tr:8|tt:8|tw:8|ve:8|vn:8|za:8|zm:8,907262,7.6412,46.6616
motauri,01181B31BE5860C7D66DA88F88AD522C06470FD9,MEH,95.143.193.125,443,1.1615170000000001,,uz:9512|kz:1912|ir:1056|mx:576|kg:424|tj:376|pe:328|pk:320|gt:288|in:256|bo:200|id:176|sy:176|us:152|eg:136|vn:136|ye:128|ng:120|bd:112|am:80|ph:80|tr:64|ve:64|ru:56|gh:48|??:40|co:40|th:40|al:32|tz:32|af:24|ao:24|au:24|az:24|dz:24|md:24|ni:24|np:24|ba:16|bj:16|by:16|de:16|fr:16|gb:16|ke:16|lb:16|lk:16|mz:16|tg:16|ua:16|za:16|ae:8|ar:8|at:8|bf:8|bi:8|br:8|ca:8|cd:8|ch:8|ci:8|cl:8|cm:8|cn:8|cz:8|ec:8|es:8|et:8|ge:8|gr:8|hn:8|ie:8|iq:8|jo:8|kh:8|kr:8|la:8|lr:8|lt:8|ly:8|ma:8|mn:8|mr:8|mu:8|my:8|na:8|nl:8|nz:8|pl:8|ps:8|py:8|qa:8|ro:8|rs:8|rw:8|sd:8|se:8|so:8|td:8|tn:8|ug:8,2945071,17.1011,61.7134
FingosRelay,0121913D4D94E8DE3DC8CB05DC77253885EC2EDB,MGH,148.251.129.140,9001,27.843249,,fi:1504|us:1200|in:816|vn:624|de:600|id:600|ru:544|nl:408|br:320|gb:256|fr:232|th:192|md:168|ca:144|pk:136|ie:128|es:112|eg:104|it:104|ua:104|bd:96|ph:88|ch:80|ir:80|ma:80|my:80|tr:80|jp:72|mx:72|pl:64|ar:56|au:56|co:56|bg:48|cl:48|iq:48|kr:48|no:48|pe:48|se:48|ve:48|at:40|dz:40|hk:40|il:40|lk:40|sa:40|tn:40|be:32|cz:32|do:32|ge:32|kh:32|ng:32|ro:32|tw:32|za:32|ae:24|et:24|hr:24|mg:24|mk:24|mu:24|pt:24|rs:24|al:16|ci:16|cm:16|cu:16|ec:16|ee:16|gh:16|hu:16|is:16|ke:16|kw:16|kz:16|lt:16|mm:16|mn:16|np:16|ps:16|sd:16|sg:16|si:16|sy:16|ug:16|af:8|am:8|az:8|ba:8|bb:8|bh:8|bi:8|bo:8|by:8|cd:8|cr:8|cy:8|dk:8|eu:8|ga:8|gd:8|gf:8|gr:8|gt:8|gy:8|hn:8|jm:8|jo:8|la:8|lb:8|lu:8|lv:8|ly:8|me:8|ml:8|mv:8|mz:8|na:8|nc:8|nz:8|om:8|pa:8|pr:8|py:8|qa:8|rw:8|sk:8|so:8|tg:8|tt:8|tz:8|uy:8|uz:8|ye:8|zm:8,771609,12.3649,50.4777
bauruine,0124EBA6732132A275FF6748291E895DC2866EFA,MGH,84.16.79.73,443,37.214822999999996,us:5448|in:2608|de:1616|id:1256|ru:992|vn:912|ie:800|br:768|gb:728|eg:696|fr:632|ua:504|nl:496|pk:472|pl:464|ca:392|ph:352|fi:344|th:344|es:328|mx:312|it:304|tr:288|bd:256|jp:248|au:224|dz:208|ar:192|ma:192|ro:176|ch:168|co:168|ng:160|se:160|my:136|ae:128|cz:128|kr:128|il:120|sa:120|cl:112|kz:112|lk:112|ve:104|at:96|iq:96|rs:96|be:88|lt:88|no:88|pe:88|hu:80|np:80|pt:80|sg:80|tn:80|za:80|bg:72|ge:72|dk:64|ec:64|gh:64|tw:64|do:56|ps:56|sk:56|et:48|gr:48|hr:48|kh:48|lv:48|md:48|mm:48|uz:48|al:40|ir:40|ke:40|lu:40|sy:40|ba:32|ee:32|hk:32|jo:32|kg:32|ly:32|si:32|ao:24|ap:24|az:24|bo:24|bw:24|ci:24|cm:24|kw:24|lb:24|mn:24|nz:24|uy:24|ye:24|am:16|bh:16|cd:16|cr:16|cu:16|gt:16|is:16|jm:16|la:16|mg:16|mk:16|mu:16|ni:16|pa:16|py:16|qa:16|rw:16|sd:16|sv:16|tt:16|tz:16|ug:16|zm:16|zw:16|??:8|af:8|aw:8|bb:8|bf:8|bi:8|bj:8|bn:8|bs:8|bt:8|by:8|bz:8|cg:8|cn:8|cv:8|cw:8|cy:8|dj:8|dm:8|eu:8|fj:8|ga:8|gm:8|gn:8|gy:8|hn:8|ht:8|im:8|je:8|lc:8|lr:8|me:8|ml:8|mo:8|mq:8|mr:8|mt:8|mv:8|mw:8|mz:8|na:8|nc:8|ne:8|om:8|pf:8|pg:8|pr:8|re:8|sc:8|sm:8|sn:8|so:8|sr:8|sx:8|sz:8|td:8|tg:8|tj:8|vc:8|vu:8|ws:8,us:3136|fi:1672|de:1576|in:984|ru:824|fr:576|vn:552|id:528|gb:520|nl:440|br:416|ca:320|jp:232|ua:232|es:216|it:216|pk:208|md:192|th:192|tr:184|au:176|ie:152|bd:136|mx:136|pl:136|kr:128|ch:120|ph:120|se:120|tw:120|cz:96|ae:88|ar:88|at:88|no:88|ro:88|eg:80|co:72|il:64|ma:56|my:56|ve:56|be:48|cl:48|dz:48|ge:48|hu:48|lk:48|lt:48|pt:48|rs:48|za:48|bg:40|dk:40|lv:40|np:40|sa:40|sg:40|tn:40|do:32|ec:32|hr:32|iq:32|ke:32|kz:32|pe:32|qa:32|al:24|ee:24|gr:24|ir:24|lu:24|ng:24|nz:24|ps:24|si:24|sk:24|am:16|ao:16|ba:16|bo:16|ci:16|cu:16|gh:16|hk:16|kh:16|kw:16|ly:16|mm:16|mn:16|mu:16|ni:16|sy:16|tt:16|tz:16|uz:16|zw:16|ad:8|af:8|az:8|bw:8|by:8|bz:8|cd:8|cm:8|cr:8|cw:8|cy:8|dj:8|et:8|eu:8|gt:8|gy:8|hn:8|is:8|jm:8|jo:8|kg:8|la:8|lb:8|mg:8|mk:8|mo:8|mr:8|mt:8|mw:8|na:8|om:8|pa:8|pf:8|pr:8|py:8|re:8|rw:8|sd:8|sn:8|so:8|sr:8|sv:8|tg:8|tj:8|ug:8|uy:8|vu:8|ye:8,388854,8.1551,47.1449
libresoftGrunn,0129732385EDF1EBAEA49156ECE05A6658928214,M,77.171.210.131,8090,19.654656,,,1101,4.4813,51.9235
disobey,012A67685F03D66B23D617ED83F8425966E9D52B,MH,216.58.106.172,9001,1.309232,,bd:8|br:8|de:8|nl:8|pl:8|ru:8|sg:8|ua:8|us:8,778353,-79.3325,43.7338
bang1,0136696B025AC5503847D736FE9F3D65EB27A596,MH,134.209.159.74,443,1.335859,,uz:352|lb:88|kn:64|cu:16|ba:8|de:8|eg:8|in:8|kz:8|nl:8|ph:8|ru:8|th:8|ua:8|us:8,2602816,77.5855,12.9634
CanterSecure01,01384A5D9C6D34352701BF86D04E5F406CB256AE,MGH,45.9.148.31,9001,23.813674,,us:2640|de:1272|ru:888|in:576|fi:432|gb:392|nl:376|vn:360|fr:344|id:296|br:216|ca:216|md:176|es:168|ua:152|au:120|ch:112|eg:104|jp:104|it:88|pl:88|kr:80|pk:80|tr:72|at:64|bd:64|co:64|cz:64|ph:64|ro:64|th:64|mx:56|no:56|ar:48|ma:48|ve:48|ae:40|be:40|cl:40|lt:40|my:40|se:40|bg:32|cy:32|dz:32|il:32|ng:32|pe:32|pt:32|sa:32|tn:32|am:24|do:24|ec:24|gr:24|ie:24|kh:24|lb:24|lv:24|np:24|rs:24|sg:24|sk:24|tw:24|za:24|ba:16|dk:16|ge:16|gh:16|hr:16|hu:16|iq:16|ke:16|kz:16|la:16|lu:16|nz:16|om:16|pa:16|uz:16|??:8|ad:8|al:8|az:8|bh:8|bj:8|bo:8|by:8|cd:8|ci:8|cm:8|ee:8|et:8|eu:8|ga:8|gm:8|gt:8|hk:8|ir:8|is:8|je:8|jo:8|kg:8|kw:8|lk:8|mk:8|mm:8|mo:8|mr:8|mu:8|mv:8|na:8|ps:8|py:8|qa:8|re:8|rw:8|sd:8|si:8|sv:8|sy:8|tt:8|tz:8|uy:8|vc:8|ye:8|zm:8,5800395,4.8975,52.3759
b0rken,013ABAED8F4CDB677BE0B5212E4B2583B86035EE,MGH,45.129.182.225,443,46.062237,,de:3840|us:3712|in:1336|fi:864|fr:864|ru:848|vn:824|id:800|gb:728|nl:672|br:512|ir:504|ca:448|ua:400|jp:368|es:328|th:288|it:280|pk:240|se:232|md:216|ch:208|ie:200|pl:200|tr:192|au:184|eg:184|bd:176|kr:176|ar:160|co:160|mx:144|tw:144|at:128|cz:120|my:120|ph:112|il:104|be:96|ro:96|sg:96|ae:88|ma:88|sa:88|cl:80|dz:80|no:72|dk:64|hr:64|kz:64|ve:64|ke:56|lt:56|lv:56|pt:56|za:56|bg:48|hu:48|kh:48|lk:48|ng:48|sk:48|al:40|ge:40|hk:40|kg:40|nz:40|pe:40|rs:40|bo:32|do:32|gr:32|iq:32|jo:32|tn:32|am:24|ec:24|gh:24|lu:24|ly:24|mm:24|np:24|pr:24|qa:24|si:24|sn:24|ao:16|az:16|cu:16|ee:16|et:16|eu:16|is:16|jm:16|kw:16|la:16|lb:16|mk:16|mt:16|mz:16|om:16|ps:16|rw:16|sd:16|??:8|af:8|ap:8|ba:8|bf:8|bh:8|bj:8|bn:8|by:8|bz:8|cd:8|ci:8|cm:8|cn:8|cr:8|cv:8|cy:8|ga:8|gf:8|gg:8|gl:8|gm:8|gp:8|gt:8|gy:8|hn:8|me:8|mg:8|mn:8|mo:8|mq:8|mu:8|mv:8|mw:8|ni:8|pg:8|py:8|sv:8|sy:8|tj:8|tl:8|tt:8|tz:8|ug:8|uy:8|uz:8|vu:8|ye:8|zm:8|zw:8,957923,11.0191,49.4423
NeelTorExitL,0143AD98375FB77459A913EFF62C214939A9BDAC,ME,82.118.18.244,110,1.78688,,,4220,36.2566,49.982
insist,014BD09636373B78CC28BA70E36C7190E3DE236A,M,5.57.241.220,993,12.951552,,,2,14.8124,56.8746
8ac97a37,014E24C0CD21D2B9829E841D5EC1D3C415F866BF,MGH,138.201.122.55,443,50.512209999999996,,,882019,8.4742,49.4933
