Name,Fingerprint,Flags,IP,OrPort,ObservedBW,GuardClients,DirClients,Uptime,Longitude,Latitude)
paradeiser,06804E6383EE94E83C9453F39B1E524C272D6D84,MGEH,109.70.100.7,443,60.54133,,us:24|fi:16|es:8|fr:8|gb:8|il:8|ke:8|lu:8|ru:8|th:8|ua:8,1361001,16.3801,48.2048
snap277,068CC4B2FE94FEC92426A35FD1A95659E583606D,M,69.207.7.32,44211,1.49504,,,5,-76.1416,43.0599
ThoridalTheSecond,06982CE07887C1538E8EE91CF429BFE69A0129C0,M,188.32.247.50,9001,3.067904,,,64858,37.6171,55.7483
garlic,069DFADA8C65DEA2B9B2272160AF5E57958F9A97,MGH,157.22.22.254,443,2.995935,,ru:104|us:96|de:88|br:40|fr:32|gb:32|ca:24|jp:24|md:24|au:16|fi:16|il:16|in:16|nl:16|ua:16|ae:8|ar:8|at:8|bd:8|by:8|ch:8|cr:8|cz:8|dz:8|ec:8|ee:8|eg:8|es:8|gh:8|gr:8|hk:8|hr:8|id:8|ie:8|it:8|jo:8|kr:8|lt:8|ly:8|mn:8|mu:8|nz:8|pe:8|ph:8|pl:8|se:8|th:8|tr:8|ve:8|vn:8|za:8,972059,-122.0882,37.3859
Unnamed,069E732EC96774ED5609D4803D7B1130E338B0EB,M,94.19.14.183,9001,8.64256,,,0,30.3096,59.9417
Unnamed,06A557BA11EA1B72C2765390567F25BD6EDD3C52,M,126.114.251.165,1052,0.444986,,de:8|it:8|jp:8|ua:8|us:8,2325663,139.6805,35.6837
snap277,06A5CCE46489C195FC969A14C98F9FF2955276FB,MH,24.54.135.106,37211,1.332269,,,1123214,-104.8538,40.332
deprofundisclamavi,06AB6E853E8D929F9D60E3A41EF4F97B7CF6FDA4,M,176.114.248.47,9001,0.13422499999999998,,cz:8|de:8|pl:8,4817013,14.3947,50.0687
heaney,06ABFC513FA71C7EE423DCC6ABF80F6B4A2FC1AC,MEH,93.115.241.194,443,1.2340170000000001,,fi:16,5421779,-106.3006,31.7703
KlausTor02,06B0A287B485288524ED761DFAFAAAD2E4A8992B,MGH,195.201.27.159,9001,11.749835,,ru:1264|us:1104|de:664|fr:376|gb:320|ua:200|in:152|ca:128|jp:128|nl:120|au:112|es:96|it:88|pl:80|ch:72|md:72|br:64|fi:64|cz:56|at:48|by:48|??:40|kr:40|ro:40|hu:32|mx:32|tw:32|ar:24|be:24|bg:24|dk:24|ie:24|lb:24|lv:24|no:24|ph:24|se:24|sg:24|vn:24|bd:16|cl:16|co:16|cy:16|gr:16|id:16|il:16|ke:16|my:16|sk:16|tn:16|tr:16|ae:8|af:8|am:8|az:8|bj:8|bn:8|bo:8|bs:8|cm:8|cn:8|cr:8|cu:8|dz:8|ec:8|ee:8|eg:8|ge:8|gt:8|gu:8|gy:8|hk:8|hn:8|hr:8|iq:8|ir:8|is:8|kw:8|kz:8|la:8|lt:8|lu:8|ma:8|ng:8|nz:8|pa:8|pe:8|pk:8|ps:8|pt:8|py:8|qa:8|rs:8|rw:8|sa:8|sd:8|si:8|sv:8|sy:8|th:8|tt:8|tz:8|uy:8|uz:8|ve:8|yt:8|za:8,15566905,10.7511,49.1156
FueledByCofe,06B7F2D06F8CBEC24B6F283F5F62E8FE003F8972,MGH,78.46.76.235,9001,18.417492,,ru:1656|us:1416|de:992|fr:464|gb:336|ua:264|jp:208|nl:184|ca:176|in:160|br:136|it:136|es:128|pl:120|md:112|au:88|ch:80|fi:80|mx:72|se:72|ro:64|sg:64|be:56|by:56|kr:56|mk:56|ar:48|cz:48|il:48|ir:48|at:40|id:40|ie:40|tw:40|dk:32|lv:32|tr:32|vn:32|ae:24|bg:24|ee:24|hk:24|hr:24|hu:24|lt:24|ma:24|pt:24|sa:24|sk:24|cl:16|co:16|dz:16|eg:16|gr:16|kw:16|kz:16|my:16|no:16|nz:16|ph:16|pk:16|th:16|ve:16|za:16|ai:8|al:8|az:8|ba:8|bd:8|bf:8|bh:8|bj:8|bn:8|ci:8|cm:8|cn:8|cr:8|do:8|ec:8|gd:8|ge:8|gh:8|gp:8|iq:8|is:8|jm:8|jo:8|ke:8|kg:8|kh:8|kn:8|lk:8|ls:8|lu:8|ly:8|mq:8|mr:8|mt:8|mv:8|ng:8|om:8|pa:8|pe:8|pr:8|ps:8|py:8|rs:8|si:8|sv:8|tj:8|tm:8|tn:8|tt:8|ug:8|uy:8|uz:8,1036857,9.491,51.2993
r,06BBEAA6F73759A1795EB461D39D2AA168F305D1,MGH,77.68.94.106,9001,32.704824,,us:1592|ru:1248|de:768|fr:504|gb:344|jp:232|ua:208|it:168|ca:152|in:128|ro:128|nl:120|es:112|??:104|br:104|pl:88|fi:72|au:64|ar:56|se:56|at:48|cz:48|be:40|ie:40|il:40|md:40|tw:40|by:32|ch:32|cn:32|gr:32|id:32|kr:32|mx:32|my:32|sk:32|hk:24|hu:24|ir:24|lt:24|lv:24|no:24|ph:24|sg:24|vn:24|za:24|bd:16|bg:16|cl:16|co:16|dk:16|hr:16|kz:16|ma:16|pk:16|pt:16|sa:16|ve:16|ae:8|af:8|al:8|am:8|az:8|ba:8|bh:8|bi:8|bs:8|ci:8|cr:8|cw:8|cy:8|do:8|dz:8|ec:8|ee:8|eg:8|ge:8|gf:8|gh:8|gm:8|gq:8|gt:8|iq:8|is:8|jm:8|ke:8|kw:8|la:8|lb:8|lu:8|ly:8|mu:8|ng:8|ni:8|np:8|nz:8|om:8|pa:8|pe:8|pr:8|py:8|qa:8|re:8|rs:8|sd:8|si:8|so:8|sv:8|sy:8|sz:8|th:8|tn:8|tr:8|tt:8|ug:8|uy:8,16626382,-0.1224,51.4964
Unnamed,06C49BE8A7E88A0207D4D737749DCF38B9C5F877,MH,178.63.75.9,46091,0.43684100000000003,,co:8|de:8|it:8|jp:8|nl:8|nz:8|pl:8|pt:8|us:8|yt:8,1468876,9.491,51.2993
COSMOPOLIS,06D0FB9C6860E8D7FB99EA310A016707AFAA71CE,MH,154.57.3.214,9001,1.6676769999999999,,us:24|de:16|fr:16|ru:16|??:8|ar:8|at:8|ca:8|ch:8|dk:8|es:8|gb:8|gr:8|hr:8|ir:8|it:8|jp:8|lt:8|lu:8|ma:8|ni:8|nl:8|no:8|pk:8|pl:8|pt:8|sk:8|ua:8,7585656,23.7353,37.9842
Unnamed,06D77E461C9814243DA2C6145544D5BB3B46B52E,MH,54.36.112.234,9001,1.047038,,ru:34264|by:11712|ua:672|kz:544|??:168|ee:72|gb:64|md:32|cz:16|kg:16|us:16|ar:8|at:8|be:8|bg:8|ca:8|de:8|es:8|fr:8|ir:8|it:8|jp:8|lt:8|lv:8|mx:8|pl:8|sg:8,6505406,2.3387,48.8582
SerpentRangers,06E3B9F23FD7E93E61D9B98024BB049C8806FFDE,MEH,119.161.100.138,9001,6.971853,,,453846,103.8014,1.3673
wien,06E72526BBE040C51C5ADFBAA07ADD9AEB5E1FA1,MGH,94.23.247.42,443,20.092007000000002,,ru:63224|by:16808|us:2280|ua:1576|de:1256|kz:1032|fr:696|gb:488|nl:288|jp:280|ca:264|in:264|it:224|es:192|kr:168|fi:144|pl:144|br:136|cz:136|md:136|au:112|se:88|id:80|lv:80|mx:80|il:72|at:64|ie:64|ar:56|bg:56|ch:56|hk:56|ro:56|sg:56|??:48|dk:48|no:48|tw:48|be:40|lt:40|pt:40|sa:40|th:40|bd:32|cn:32|ee:32|gr:32|kg:32|nz:32|za:32|ae:24|az:24|cl:24|co:24|dz:24|hu:24|ir:24|my:24|ph:24|si:24|vn:24|do:16|hr:16|lu:16|ma:16|pe:16|pk:16|rs:16|sk:16|al:8|ao:8|ba:8|bf:8|bo:8|bz:8|cm:8|cr:8|cu:8|ec:8|et:8|ge:8|gh:8|gm:8|gp:8|gy:8|is:8|jo:8|ke:8|kh:8|kn:8|kw:8|lb:8|lk:8|ly:8|mk:8|mm:8|mn:8|mr:8|mz:8|ng:8|np:8|nr:8|pr:8|ps:8|qa:8|rw:8|sc:8|tc:8|tg:8|tn:8|tr:8|tt:8|ug:8|uy:8|uz:8|ve:8|zm:8|zw:8,597672,2.4075,48.8323
niftybeshaba,06EC2C1669E5A811D9640E07CED5786DA50C5737,ME,185.220.100.245,9000,37.59104,,,62,9.491,51.2993
cypher,06F02BE6C9A817A1C9A3402DE0009CBE0EE92D61,MH,136.243.147.28,9001,0.870753,,ca:8|de:8|ie:8|jp:8|ru:8|us:8,713167,10.1615,49.7435
gollum,0701534764CE5FFC37DEBBFCA5AB3A9FB6EF9C5F,ME,46.166.129.156,443,1.501614,,,734528,4.4543,51.5342
1blupowered,070229A4CC2CFFB24EB667298A7DB5E8D11EB701,MH,178.254.36.73,9001,6.4402550000000005,,ru:40|us:40|de:16|fr:16|it:16|ua:16|ae:8|ar:8|au:8|be:8|bg:8|br:8|ca:8|ch:8|cz:8|dz:8|es:8|gb:8|gr:8|hk:8|id:8|il:8|in:8|jp:8|lt:8|lv:8|mx:8|nl:8|ph:8|pl:8|py:8|sa:8|sk:8|th:8|tw:8|ve:8|za:8,453844,9.491,51.2993
thorgodofhunger,0704062FB9A5A5659361A0B8F42B88B6419A1B44,MH,94.130.10.251,9001,0.43124,,bg:8|es:8|il:8|jp:8|py:8|ru:8|ua:8|us:8,1897309,12.1807,48.5751
pr1v4cyple4s3,070F1026E65AD6F5E5DDDD604897DA98857CE3BE,MH,93.65.124.190,9001,0.511379,,de:8|jp:8|ru:8|ua:8|us:8,5605404,11.3394,46.4887
LaTlayuda,071288B2182711E5284248137048E0FBBFB36233,M,91.121.147.65,9001,0.49177,,,38,2.3387,48.8582
Unnamed,072353C3EC463523481BBCEBBB568332FA6F60A1,MGH,40.124.38.188,443,9.008709999999999,,,3196854,-98.4927,29.4227
pidnye,07376EB1C4ED15440790B6C3535700ED74E6179B,ME,54.37.195.97,9001,0.145058,,,482571,2.3387,48.8582
newpitrypia,074064C9A88D3FCDD63FB0FD3E54EF3AA51C70F5,MH,84.114.52.50,8999,1.027846,,de:8|fr:8|il:8|it:8|nl:8|ru:8|ua:8|us:8,2656315,16.3944,48.217
snap278,077834A025614467231296314455966438F33215,M,83.251.221.54,45143,1.400832,,,64982,16.1679,60.1508
Schniedelwutz,0783A7C2C5671CF7C25D8847A323598F003986C6,MGH,93.177.66.54,9001,24.175115,,ru:3384|us:2904|de:1840|fr:1080|gb:576|ua:560|in:432|nl:392|jp:376|ca:368|it:288|es:280|br:216|pl:184|au:176|md:176|fi:144|ch:136|sg:120|hk:112|kr:112|ro:112|se:112|be:96|tw:96|id:88|ar:80|at:80|by:80|mx:80|cz:72|hu:72|il:64|my:64|no:64|vn:64|bd:56|co:56|ie:56|lv:56|eg:48|kz:48|pt:48|sa:48|th:48|ae:40|bg:40|cn:40|dk:40|gr:40|sk:40|ve:40|??:32|hr:32|lk:32|lt:32|nz:32|rs:32|tr:32|za:32|az:24|dz:24|ee:24|ir:24|is:24|lu:24|pk:24|am:16|ba:16|bo:16|cl:16|cy:16|jo:16|ke:16|kp:16|ma:16|mk:16|ng:16|np:16|ph:16|si:16|sy:16|ug:16|ad:8|af:8|ag:8|al:8|aq:8|bh:8|bi:8|bj:8|bz:8|ci:8|cm:8|cr:8|cu:8|cv:8|cw:8|do:8|ec:8|er:8|et:8|ga:8|gd:8|ge:8|gf:8|gh:8|gt:8|hn:8|iq:8|je:8|kg:8|kh:8|kw:8|lb:8|mg:8|mn:8|mt:8|mu:8|mz:8|na:8|nc:8|ni:8|om:8|pa:8|pe:8|pr:8|ps:8|py:8|qa:8|re:8|rw:8|sc:8|sd:8|sm:8|sv:8|tc:8|tg:8|tm:8|tn:8|tt:8|tz:8|uy:8|uz:8|ye:8|zm:8|zw:8,3160805,11.0191,49.4423
SingularET,07905A0D8AD1C134D3036872140B1DB1EB761772,MGH,185.212.149.111,9001,4.280190999999999,,ru:272|us:248|de:144|gb:80|fr:72|ua:56|nl:48|es:40|jp:40|hk:24|au:16|br:16|ca:16|fi:16|md:16|no:16|pl:16|sa:16|se:16|vn:16|??:8|ae:8|ar:8|at:8|az:8|bd:8|be:8|bg:8|bw:8|by:8|ch:8|ci:8|cl:8|cz:8|dk:8|dz:8|ec:8|ee:8|eg:8|gr:8|hr:8|hu:8|id:8|ie:8|il:8|in:8|ir:8|is:8|it:8|ke:8|mx:8|my:8|nz:8|pa:8|ph:8|pk:8|ro:8|sg:8|sk:8|tr:8|tw:8|ve:8,900037,24.9344,60.1797
Unnamed,079386593C662ADB057C2F4751E9963994D0C742,MH,80.233.134.39,47404,0.671827,,br:8|ch:8|de:8|es:8|gb:8|hu:8|in:8|it:8|jp:8|lv:8|ng:8|nl:8|pl:8|ru:8|sk:8|tw:8|ua:8|us:8,2678490,24.0978,56.9496
mistersixt2,079E117E0B808484646CA7715F52F6FFC831EF8F,M,85.10.203.71,9001,0.434019,,,324080,11.6752,48.1384
birdyExit,07A8A66164B8752A9E06D44AAB6219D89D6C10F6,ME,45.76.115.159,443,0.721733,,fi:8,2180490,151.1897,-33.8979
homeplanet,07B8FC5B66719C355FABF84B4F5E0131E127DF01,MG,85.91.153.163,9001,2.865152,,,21608,23.325,42.6951
p073torrelay01,07C0BCC829FA0DD20AC190398CB12B2D6A6EE78F,M,185.94.228.174,443,0.7884329999999999,,fi:16|de:8|it:8|se:8,6223205,4.8995,52.3824
seclsezth,07C23F2E6DF2ED4036C27B8E3264389844199EC0,M,67.205.149.82,443,2.01086,,fi:16,145382,-74.0247,40.793
default,07C38A41A8D1C9221E80F66FA5638FE09934BD8C,ME,95.25.253.28,443,0.603644,,,203804,36.1996,51.7321
WolfClay,07C3EBBE41DF9FE8551DF69642FEBA70E954DC0F,MG,185.177.151.42,443,4.30592,,,61,28.8574,47.0042
MooTheCow,07C536D732850E3ABBB51176FBCF9E79FC2C6E7A,M,93.228.172.241,443,1.081344,,fi:16|??:8|ie:8|jp:8|no:8|ru:8|us:8,65520,11.5804,48.2765
Pansy,07C7CFE3958C803F913730D980CE24094D7BC2A1,MGH,147.87.116.196,9001,13.911483,,ru:544|us:528|de:328|fr:272|jp:104|it:96|gb:88|md:80|br:72|ca:64|nl:64|ua:64|es:56|ir:48|lv:48|in:40|kr:40|ro:40|ar:32|au:32|ie:32|pl:32|tw:32|sg:24|tr:24|??:16|bd:16|be:16|ch:16|cn:16|cz:16|dz:16|ee:16|eg:16|fi:16|gr:16|hk:16|id:16|my:16|no:16|nz:16|pk:16|se:16|th:16|vn:16|za:16|ae:8|al:8|at:8|az:8|bg:8|bh:8|bo:8|bw:8|by:8|ci:8|cl:8|co:8|cw:8|cy:8|dk:8|do:8|ec:8|et:8|fj:8|gt:8|hr:8|hu:8|il:8|is:8|je:8|ke:8|la:8|lt:8|lu:8|ma:8|mv:8|mx:8|nc:8|np:8|pa:8|pe:8|ph:8|pt:8|py:8|qa:8|re:8|rs:8|rw:8|sa:8|sc:8|si:8|sk:8|tm:8|tn:8|ug:8|uy:8|ve:8,4039326,8.5163,47.3934
tdz,07C8367E5B7D178B899578578BFC111FB4DDF2EA,MH,51.15.85.13,3158,0.388883,,bg:8|ca:8|ir:8|it:8|jp:8|nl:8|ru:8|tw:8|ua:8|ve:8,7642804,2.3387,48.8582
Casper03,07CD476D9CC136C2076464B839BF1768D16EDC15,MGH,109.238.2.40,995,2.834174,,ru:96|us:80|de:48|ua:40|fr:24|ca:16|gb:16|it:16|rs:16|??:8|at:8|au:8|az:8|bg:8|br:8|by:8|ch:8|cl:8|cn:8|dk:8|es:8|gr:8|hk:8|id:8|il:8|in:8|ir:8|is:8|jp:8|kr:8|lt:8|lv:8|ma:8|md:8|mx:8|nl:8|no:8|np:8|nz:8|pl:8|ro:8|se:8|sg:8|uy:8|ve:8,842490,2.3387,48.8582
holl,07DD4F0E6D2C7A58937F5C2760DA19EE9BE8CA80,M,91.219.28.211,443,0.9754160000000001,,fi:16|br:8|ua:8|us:8,9144098,6.1956,52.6958
Nozel11,07F1CA1FBA59E65A329F970C62C5F89845DE6A7B,M,51.158.22.86,9001,16.223558999999998,,be:8|by:8|de:8|es:8|fr:8|gb:8|jp:8|nl:8|om:8|pl:8|ru:8|ua:8|us:8,12186223,2.4075,48.8323
perelin,07F5D725E456EDC1D84115DE7299F5B994F5D97B,M,80.240.28.19,443,0.0,,,19,8.7147,50.1103
anonymousByPDH,07F95DE169B594776FB88B407FDA984FD6DE1B2F,M,140.138.144.169,465,0.545211,,ec:8,641358,121.2437,24.9614
LiCi01,07F9F13BCB3E1F6117FB211905127AF41E72E087,MH,216.150.65.94,9001,1.427702,,us:24|de:16|jp:16|be:8|br:8|ca:8|co:8|ec:8|es:8|fi:8|fr:8|gb:8|it:8|ma:8|mx:8|nz:8|pa:8|pl:8|pt:8|ru:8|sg:8|sk:8|th:8|ua:8|uy:8,5097686,-97.822,37.751
snap277,0801898714F829C7D9B3F62EA3E7DAA2E6E8F9FD,M,201.191.13.151,33373,0.105472,,,7,-84.0707,9.9346
AEtherC0r3,080BBF9B14454976FDEAD1AD620A04388F5A21F8,MH,83.212.102.114,29950,2.677037,,ru:48|us:40|de:32|es:16|fr:16|jp:16|nl:16|??:8|ar:8|at:8|au:8|br:8|ca:8|ch:8|cl:8|cn:8|cz:8|dk:8|fi:8|gb:8|gh:8|gr:8|il:8|it:8|no:8|np:8|pl:8|pt:8|ro:8|se:8|sg:8|si:8|sk:8|tw:8|ua:8|uy:8,15307424,23.7194,37.9673
TorCaspervkNet,080DF88A8F7E56AA606001A67BD66EC35396434D,MEH,91.210.59.145,443,3.5722899999999997,,fi:8,1361295,12.3469,55.6686
TheGreatKing,0824D7C7FB117D5C6AC01581FD798E670C37C804,MGH,80.66.135.123,9001,7.228652,,ru:320|gb:248|nl:224|us:216|de:200|fr:176|it:64|ua:64|au:48|jp:40|br:32|ca:32|se:32|ch:24|es:24|in:24|pl:24|at:16|bg:16|cy:16|cz:16|gr:16|ie:16|lb:16|mx:16|no:16|sg:16|al:8|ar:8|az:8|ba:8|bd:8|be:8|bh:8|cl:8|co:8|cr:8|dk:8|dz:8|fi:8|ga:8|gh:8|hk:8|hu:8|id:8|il:8|ir:8|jo:8|kr:8|lu:8|lv:8|ma:8|md:8|mg:8|np:8|pk:8|pt:8|py:8|ro:8|rs:8|si:8|th:8|tn:8|tr:8|tt:8|tw:8|ve:8|vn:8,518646,4.3447,50.8509
haustre1,0829AD1FFBE2681CB9BFCC3B9B68C28A9B0B2780,MGH,82.197.160.67,9001,2.98991,,ru:272|us:248|de:160|fr:96|gb:48|jp:40|nl:40|md:32|ua:32|br:24|cz:24|in:24|lv:24|at:16|au:16|be:16|ca:16|dk:16|es:16|il:16|it:16|sg:16|??:8|ae:8|am:8|ar:8|az:8|bd:8|bg:8|by:8|ch:8|ci:8|cl:8|cm:8|co:8|dz:8|ec:8|eg:8|fi:8|gh:8|gr:8|hk:8|hr:8|id:8|ie:8|is:8|ke:8|kr:8|lk:8|mn:8|mq:8|mx:8|my:8|ni:8|no:8|nz:8|pe:8|ph:8|pl:8|qa:8|rs:8|sa:8|sc:8|se:8|th:8|tr:8|tw:8|vn:8,907304,8.4585,47.1968
StrangeLady,0830BD3AE4EB1194D3022C995DF99BCCFF16B6C1,MH,79.141.160.40,9011,1.4116600000000001,,de:8|jp:8|ru:8|us:8,1792753,-87.6318,41.8874
pengy,08394C4873C8A71BE9F53593F9B4AD694BFCDB90,MGEH,185.56.171.94,9001,4.004656,,ru:8,17269890,12.1097,43.1479
GreetingsFromNL033,08492A9ED1AEF62C56D783A42E827BC220292B19,MGH,51.15.90.174,9001,9.701329,,ru:680|us:664|de:360|fr:176|gb:144|in:112|ua:104|ca:80|??:72|nl:64|md:48|es:40|it:40|kr:40|pl:40|au:32|br:32|fi:32|be:24|ch:24|cz:24|ie:24|il:24|jp:24|lt:24|my:24|no:24|ro:24|se:24|tw:24|at:16|by:16|cl:16|gr:16|hr:16|id:16|kz:16|lv:16|mx:16|nz:16|ph:16|th:16|ae:8|af:8|ar:8|az:8|bd:8|bg:8|bi:8|cm:8|cn:8|co:8|cr:8|cu:8|cw:8|dk:8|do:8|dz:8|ec:8|gh:8|gt:8|hk:8|hn:8|hu:8|ir:8|jo:8|ke:8|kw:8|lk:8|lr:8|lu:8|ly:8|ma:8|ng:8|om:8|pa:8|pk:8|pt:8|qa:8|sa:8|si:8|sk:8|sy:8|tr:8|ug:8|uy:8|vn:8|ye:8|za:8,3124628,2.3387,48.8582
SnappyL2,086232A089E0991B6CAEB85AA4278A4CBF20773E,MH,208.107.52.99,9001,0.406528,,br:8|jp:8|ru:8|ua:8|us:8,388808,-93.5759,44.2266
Grexit,087406A81770FB3496734F3E629B8A7A207CBAC3,MGEH,185.4.135.135,636,19.181784,,,648425,23.7194,37.9673
8lyWARGTU4wesrfy8i,0882440874034AFBE2FBF16463A290F3278E24F7,MH,176.58.121.159,9001,0.652076,,ch:8|de:8|fr:8|it:8|jp:8|lt:8|nl:8|ru:8|tn:8|tr:8|us:8,975614,-0.1196,51.5074
Testastic,0883359128484076D3F295240FA216EA487DE805,MH,66.55.147.60,14807,8.467581000000001,,us:104|de:72|ru:72|jp:64|fr:56|es:32|it:32|nl:24|pl:24|ar:16|br:16|ca:16|tw:16|ua:16|??:8|at:8|au:8|ba:8|be:8|bf:8|bg:8|bh:8|bo:8|bs:8|by:8|ch:8|cl:8|co:8|cw:8|cy:8|cz:8|dk:8|ec:8|fi:8|gb:8|ge:8|gr:8|hk:8|id:8|ie:8|il:8|in:8|lv:8|ma:8|mn:8|mx:8|my:8|no:8|pe:8|ph:8|pt:8|ro:8|rs:8|sa:8|se:8|sg:8|si:8|sk:8|sy:8|th:8|tn:8|tr:8|ve:8|vn:8|za:8,394331,-74.4606,40.5511
Unnamed,088A6237EED87EDEB0E1E3AD0A4A419F963F0787,MGH,176.9.40.67,9001,35.010870000000004,,ru:2112|us:1840|de:904|gb:328|md:320|fr:312|in:256|ua:256|nl:240|jp:168|ca:136|es:136|it:136|fi:128|au:104|br:96|ro:88|tw:88|ch:80|pl:80|??:72|cz:64|se:64|at:56|kr:56|lv:56|be:48|by:48|ie:48|il:48|no:48|sg:48|za:48|ar:40|id:40|ir:40|mx:40|ph:40|pt:40|bd:32|cl:32|my:32|pk:32|sk:32|th:32|ae:24|cn:24|co:24|gr:24|hk:24|hr:24|hu:24|lt:24|vn:24|bg:16|dk:16|dz:16|ge:16|is:16|ke:16|lu:16|ma:16|sa:16|tr:16|am:8|az:8|ba:8|bj:8|bn:8|bo:8|bz:8|cm:8|cr:8|cu:8|cy:8|ec:8|ee:8|eg:8|gd:8|gh:8|hn:8|iq:8|jo:8|kw:8|kz:8|lb:8|ly:8|ng:8|np:8|nz:8|pa:8|pe:8|py:8|qa:8|re:8|rs:8|rw:8|si:8|sn:8|so:8|sv:8|sy:8|tt:8|tz:8|ug:8|uz:8|ve:8,3862818,9.491,51.2993
Unnamed,08B3A07558E8A4CBB11F5091821699C674878F62,MH,18.205.17.249,9001,0.302954,,de:8|us:8,1789203,-77.4903,39.0469
enfewuzeh,08C6EED76C8938B738316A34AA2923C432EC05B1,MH,92.211.100.76,9001,1.312817,,de:16|us:16|??:8|br:8|ca:8|ch:8|es:8|fi:8|fr:8|gb:8|gr:8|hu:8|ie:8|il:8|ir:8|it:8|jp:8|kr:8|lv:8|md:8|mx:8|nl:8|pl:8|ro:8|ru:8|se:8|ua:8,2259503,6.763,51.22
DigiGesTor4e4,08CE3DBFDAA27DB6C044A677AF68D7235C2AFC85,MGEH,195.176.3.20,8443,30.980033,,ca:8|us:8,349207,8.4166,47.5706
ivitor,08E9530B399F7A71936066586B31A66877066458,MH,84.83.117.215,110,1.213453,,us:24|jp:16|ar:8|at:8|bd:8|br:8|cz:8|de:8|ee:8|es:8|fr:8|gb:8|gr:8|hr:8|hu:8|it:8|lv:8|mx:8|nl:8|ph:8|pl:8|ru:8|se:8|tw:8|ua:8|ve:8,597728,6.0366,52.0014
FalkensteinTor01,08F06A0DDAFABF9A26FCB2E392A1435F9E048216,MGH,195.201.168.111,9001,41.638036,,ru:4336|us:3448|de:2032|fr:856|gb:760|ua:592|in:576|nl:576|ca:408|md:320|jp:304|it:248|au:232|es:224|br:216|ch:208|fi:208|pl:192|se:184|at:136|mx:128|ro:128|tw:128|kr:112|no:112|dk:104|by:96|id:88|ie:88|sg:88|il:80|ar:72|cz:72|be:64|hu:64|th:64|bd:56|bg:56|lt:56|sa:56|tr:56|co:48|hk:48|lv:48|pk:48|vn:48|gr:40|nz:40|pt:40|??:32|ae:32|az:32|cl:32|dz:32|eg:32|ir:32|is:32|ng:32|ph:32|sk:32|cn:24|ec:24|hr:24|ke:24|my:24|om:24|tn:24|uy:24|za:24|bi:16|ee:16|ge:16|gt:16|kz:16|lk:16|lu:16|ma:16|mk:16|pa:16|rs:16|tj:16|ug:16|ve:16|af:8|al:8|am:8|ao:8|ax:8|bh:8|bj:8|bo:8|bz:8|cd:8|cm:8|cr:8|cy:8|do:8|gh:8|hn:8|im:8|iq:8|jm:8|kg:8|kn:8|kp:8|kw:8|ky:8|lb:8|lc:8|lr:8|ly:8|mh:8|mq:8|mt:8|mu:8|mv:8|mw:8|ni:8|np:8|pe:8|pr:8|ps:8|qa:8|re:8|rw:8|sd:8|si:8|sn:8|so:8|sv:8|sy:8|tt:8|tz:8|uz:8|vc:8|vg:8|ye:8,1685302,10.7511,49.1156
neartAurora,08F4692B60862640F688B86826B66F30DEA7AB73,MGH,51.15.182.104,9001,13.76567,,ru:592|us:544|de:296|fr:120|nl:80|ca:64|gb:64|in:64|md:64|ua:64|jp:56|br:48|ir:40|au:32|es:32|se:32|at:24|ch:24|it:24|kr:24|pl:24|dk:16|hk:16|hu:16|ie:16|il:16|lt:16|lv:16|no:16|pt:16|sa:16|sg:16|sk:16|ae:8|ar:8|az:8|bd:8|bg:8|bo:8|by:8|cl:8|co:8|cr:8|cz:8|dz:8|eg:8|fi:8|gd:8|gp:8|gr:8|hr:8|id:8|is:8|ke:8|kh:8|kw:8|kz:8|ls:8|ma:8|mg:8|mk:8|mm:8|mx:8|my:8|ng:8|nz:8|om:8|ph:8|pk:8|qa:8|ro:8|rw:8|si:8|sy:8|th:8|tn:8|tr:8|tw:8|uy:8|ve:8|vn:8|za:8,580131,2.4075,48.8323
relay,09092FF120A9FD9DC1AEAC899B5C3CFECBA6C279,MG,23.157.160.138,443,10.963968000000001,,,64923,-73.9229,40.7162
RadioMineOver,090D9C16DC1A1A9402E7945E389DD445BB239BED,M,199.247.21.157,9001,4.187315,,,1976436,8.7147,50.1103
vampire,09187202C0D732793E2AE255DA7D34E8ED04DF8B,M,185.132.133.29,9001,10.215715,,us:32|de:16|pl:16|ru:16|be:8|es:8|gr:8|jp:8|ro:8,2368890,4.198,51.9981
Merlin,091BB38D8A641014A652A36A8827A9E30EEEA882,MGEH,54.37.16.241,443,12.00383,,,11275227,2.3387,48.8582
netNogNRelay2,091C4FD3221098B7FD8CF544B6E531AF41B1EB90,MH,178.62.52.233,9001,4.1012569999999995,,us:16|de:8|fr:8|jp:8|ru:8,3521038,-0.6718,51.5368
