Name,Fingerprint,Flags,IP,OrPort,ObservedBW,GuardClients,DirClients,Uptime,Longitude,Latitude)
HeyBroM,41E319407E67C001D82E55237E66E60044227391,MEH,209.141.46.203,9001,2.1671869999999998,,al:8|iq:8|rs:8|us:8|uz:8,1685425,-115.1447,36.102
Kperry,41E99188810DA80965A890D03572CA9F963E29C9,MGH,193.105.134.186,9001,9.613425,,de:6080|us:608|fi:416|in:200|ir:168|fr:128|nl:104|id:88|br:72|ca:72|gb:72|ru:72|it:64|lt:56|mx:56|vn:56|es:48|pl:48|tr:48|au:40|be:40|ch:40|jp:40|se:40|at:32|co:32|ph:32|rs:32|al:24|ar:24|bd:24|cz:24|ie:24|il:24|kg:24|pt:24|th:24|tw:24|ua:24|ae:16|ba:16|bg:16|dk:16|hk:16|jo:16|kr:16|md:16|no:16|pe:16|pk:16|ro:16|am:8|ap:8|bh:8|bj:8|bn:8|bo:8|bs:8|cl:8|dz:8|ec:8|eu:8|gm:8|gr:8|hr:8|hu:8|iq:8|ke:8|kh:8|kz:8|lk:8|lu:8|ma:8|mm:8|mn:8|mo:8|my:8|np:8|nz:8|pa:8|ps:8|sa:8|sg:8|si:8|sk:8|sn:8|sr:8|ug:8|uz:8|ve:8|za:8,21002565,18.0517,59.3241
RNVR217,41EEC4CFA01E8982643F1AF3CD84315329D2B58E,MGH,95.211.147.99,9001,25.210174,,us:10200|de:4440|??:1096|in:408|ca:376|gb:344|fr:328|se:264|cz:240|nl:232|ir:216|lt:216|ru:208|id:192|it:184|fi:152|pl:144|tr:144|ua:136|br:128|jp:128|mx:128|au:104|th:96|vn:96|es:88|ar:80|at:80|pk:80|ch:64|kr:64|bd:48|co:48|hu:48|il:48|jo:48|ma:48|no:48|sa:48|bg:40|ro:40|be:32|dz:32|ec:32|gr:32|kw:32|sg:32|tn:32|tw:32|ae:24|cl:24|dk:24|hr:24|kz:24|lv:24|my:24|pe:24|rs:24|sk:24|za:24|ad:16|al:16|cn:16|et:16|hk:16|ke:16|md:16|nz:16|ph:16|pt:16|sc:16|tz:16|uy:16|am:8|ao:8|az:8|bh:8|bo:8|bs:8|by:8|cr:8|cy:8|do:8|ee:8|eg:8|fj:8|ge:8|gh:8|gt:8|ie:8|iq:8|jm:8|kg:8|kh:8|lb:8|lk:8|lu:8|ly:8|mc:8|mk:8|mn:8|mw:8|na:8|ng:8|ni:8|np:8|pf:8|ps:8|qa:8|si:8|sn:8|sr:8|st:8|sv:8|sy:8|tg:8|ug:8|uz:8|ve:8|vi:8,40932094,4.7906,52.6602
Thean77the,4206781B8F577BE0C7EA2121045211ACC6C4E2FA,MGH,108.62.222.27,443,6.844924,,de:1792|fi:64|us:40|ca:16|in:16|it:16|lt:16|nz:16|am:8|bd:8|bg:8|br:8|ch:8|cl:8|co:8|cu:8|dz:8|eg:8|fr:8|gb:8|hn:8|id:8|il:8|iq:8|ir:8|is:8|jo:8|kr:8|ma:8|mx:8|ng:8|nl:8|no:8|np:8|pe:8|pf:8|ph:8|ru:8|tt:8|tw:8|ua:8|za:8,1558981,-122.3414,47.6034
pozon,4208C7185422F64AB0D313CFE5A8A886BB2D73FD,MG,147.135.16.147,443,29.561616,,,3187032,-77.2481,38.6583
OtterRelayTX2,420D64644FF6C84908EE14ABFAF887A534DF669B,MG,212.227.237.231,8443,18.292736,,,64809,-97.822,37.751
Anu,4215C5635C91CF70CF3CF50E0B7F55E13F831533,M,195.20.255.183,443,10.113024,,,15,-0.1224,51.4964
notgoodatmath,42162BD0D9DD0175EB803F3920A87CB55262FF38,MGH,135.148.53.59,443,42.206585,,,2973666,-77.2481,38.6583
torpower,42258A2F4DCA6E08A580EDA08B0DB92986BD3BE3,MGH,83.222.138.227,9001,5.501892,,de:3688|fi:168|us:144|in:48|ru:48|fr:40|ir:40|it:32|au:24|id:24|nl:24|ro:24|br:16|ch:16|gb:16|ar:8|bd:8|ca:8|co:8|cz:8|dk:8|dz:8|ec:8|es:8|et:8|ge:8|gr:8|hr:8|hu:8|ie:8|il:8|iq:8|jp:8|kh:8|kr:8|kz:8|lt:8|ly:8|mk:8|mx:8|om:8|pe:8|ph:8|pk:8|pl:8|pt:8|sa:8|se:8|sg:8|sk:8|tn:8|tr:8|tw:8|ua:8|uy:8|ve:8|vn:8,1299634,7.1854,46.8504
Alps2,4236EA92D6B758A98C5334051C2D88FCB4843CC5,M,85.215.66.179,443,5.942567,,br:8,122708,9.491,51.2993
CCCStuttgartBer,42438E63C78CF0624BD7D212524FFE292D8FE3D5,MGE,185.220.101.68,9000,15.158272,,de:20384|fi:872|us:312|in:232|gb:48|jp:48|lt:48|fr:40|ch:32|ir:24|it:24|nl:24|ua:24|vn:24|au:16|br:16|ca:16|kr:16|ro:16|ae:8|am:8|ar:8|ba:8|bd:8|be:8|bf:8|bg:8|by:8|cl:8|co:8|cu:8|cz:8|dk:8|ee:8|es:8|ge:8|gh:8|hk:8|hn:8|hu:8|ie:8|il:8|kh:8|kz:8|lk:8|lu:8|md:8|mx:8|my:8|nz:8|pk:8|pl:8|pt:8|ru:8|sa:8|se:8|sg:8|sk:8|tn:8|tr:8|tz:8|uz:8|ve:8|za:8,3,13.1207,52.6171
KirstenTen,42493A23B97DE8487F4980433BD1C3C95E922E36,MG,104.244.72.91,9001,16.542720000000003,,,2,6.1294,49.6113
RunningOnFumes2,424BF86927E80D916589BB12248BD468BB470684,MGEH,217.12.221.131,443,3.538914,,us:1544|de:880|in:144|ua:144|gb:120|br:104|fr:104|ir:104|fi:64|ca:56|it:56|nl:56|es:48|tr:48|id:40|pl:40|au:32|bd:32|il:32|mx:32|pk:32|ar:24|at:24|co:24|jp:24|ph:24|ro:24|se:24|ap:16|be:16|ch:16|cz:16|dz:16|gr:16|hu:16|jo:16|kr:16|ma:16|ng:16|no:16|pe:16|pt:16|vn:16|za:16|ae:8|af:8|al:8|am:8|ao:8|az:8|ba:8|bg:8|bo:8|bw:8|by:8|cd:8|cg:8|ci:8|cl:8|cm:8|cu:8|cy:8|dk:8|do:8|ec:8|ee:8|et:8|eu:8|ge:8|gh:8|gt:8|hk:8|hr:8|ie:8|iq:8|is:8|jm:8|ke:8|kg:8|kh:8|kn:8|kw:8|kz:8|lb:8|lk:8|lt:8|lu:8|lv:8|ly:8|me:8|mk:8|mm:8|mt:8|mv:8|my:8|nc:8|np:8|nz:8|om:8|py:8|qa:8|rs:8|ru:8|sd:8|sg:8|si:8|sk:8|sn:8|so:8|sv:8|sy:8|th:8|tn:8|tt:8|tw:8|tz:8|ug:8|uy:8|uz:8|ve:8|ye:8|zw:8,4096813,36.2566,49.982
santaMariaRelay,424EDDFCB4781C8ABA6311AA910C619F0AF74F24,M,47.146.69.138,9001,0.529157,,,867846,-119.7315,34.4398
rytorz,42639A95CBABCE72C5EE2E2AEB8A18E13934E829,M,5.199.162.99,443,9.150857,,,0,24.0,55.4167
Quetzalcoatl,42708A12892506EBCD881BCB3648E78D93DC2781,MGE,45.141.215.81,9000,11.011072,,de:24|ae:8|ar:8|bg:8|ca:8|co:8|fi:8|fr:8|us:8,2,21.0067,52.2296
AccessNow000,4273E6D162ED2717A1CF4207A254004CD3F5307B,MEH,185.195.71.2,443,1.300122,,pk:16|ao:8|ar:8|az:8|bd:8|br:8|cl:8|co:8|de:8|do:8|dz:8|eg:8|es:8|in:8|lk:8|mx:8|my:8|mz:8|pa:8|pe:8|ph:8|sd:8|sv:8|tj:8|tt:8|us:8|vn:8|za:8|zm:8,453617,8.1551,47.1449
portugesecartel,427526EBD012CFE50FCFFCBFE221EFFE199AFA8C,MGH,88.99.94.231,4443,45.355377999999995,,,3249089,6.0758,50.7688
Nopperabo,4286D8E113BEF64A95DBECB64E67ECA54D7A8F25,MG,82.165.215.68,443,17.23904,,,3,-97.822,37.751
ForPrivacyNET,42896CF699A0E9D28B690901925B410EB22D94A6,MG,185.220.101.195,443,21.556566,,de:12304|us:2576|fi:968|in:520|nl:368|fr:304|ir:272|gb:264|ca:232|es:232|it:200|id:184|br:176|ua:176|au:152|tr:128|at:112|mx:112|bd:104|ch:104|pl:104|jp:96|lt:96|se:96|pk:88|vn:88|ru:72|th:72|cz:64|kr:64|ar:56|co:56|ro:56|za:56|ap:48|bg:48|ie:48|ph:48|sg:48|dz:40|hk:40|jo:40|lv:40|no:40|sa:40|tw:40|al:32|be:32|hu:32|kz:32|pe:32|pt:32|am:24|cl:24|do:24|ec:24|et:24|il:24|iq:24|kh:24|my:24|np:24|nz:24|rs:24|sk:24|sv:24|ve:24|ae:16|by:16|ci:16|dk:16|gr:16|hr:16|ke:16|lk:16|ma:16|om:16|qa:16|sn:16|tj:16|tn:16|az:8|ba:8|bm:8|bo:8|bs:8|bw:8|cd:8|cm:8|cr:8|dj:8|eg:8|eu:8|ge:8|gh:8|gt:8|gy:8|hn:8|ht:8|is:8|jm:8|kg:8|ky:8|lb:8|lu:8|ly:8|md:8|me:8|mg:8|mk:8|mm:8|mn:8|mq:8|mv:8|mz:8|na:8|ne:8|ng:8|ni:8|pa:8|pr:8|ps:8|py:8|re:8|rw:8|si:8|sy:8|tc:8|tt:8|ug:8|uy:8|uz:8|zm:8|zw:8,1544404,4.8975,52.3759
RelayUli,428CAF26607664A176DCD3549EC2BC40253F82D6,M,217.160.98.239,9001,11.675505999999999,,de:24|fi:16|us:16|dk:8|gb:8|ie:8|it:8|pl:8|ru:8|se:8,4159005,2.3387,48.8582
ididnteditheconfig,42981AA1B3971607305DE5168C3F15D814B1C7F9,MG,100.16.153.149,443,4.38465,,de:112|us:32|it:16|bd:8|be:8|bz:8|ca:8|cl:8|cz:8|es:8|fi:8|gb:8|ge:8|gt:8|id:8|il:8|in:8|ir:8|nl:8|ph:8|pk:8|ro:8|ru:8|tr:8|ua:8,264213,-76.6209,39.1021
router,42A8C3AECAFD03F0242D09FA2C022AED849BF933,M,80.110.35.15,55443,0.45863299999999996,,,5545167,16.3917,48.1982
0xdeadbeef,42A955B09A4E327FBFB46A08F6E21705271CCA12,MGH,45.136.31.178,9001,31.028043,,de:13976|us:2344|fi:888|in:440|gb:352|fr:336|nl:304|ru:272|ir:216|it:200|ca:192|lt:168|tr:168|br:144|es:144|id:144|ch:136|ua:136|bd:120|jp:120|mx:120|pl:120|kr:104|cz:88|vn:88|au:80|at:72|be:72|bg:72|ph:72|tw:64|ar:56|gr:56|za:56|cl:48|co:48|il:48|no:48|pk:48|pt:48|ro:48|th:48|pe:40|ae:32|al:32|am:32|do:32|dz:32|ec:32|hu:32|ie:32|jo:32|ma:32|se:32|sg:32|si:32|ve:32|bh:24|cr:24|dk:24|hk:24|hr:24|iq:24|ke:24|kz:24|lv:24|my:24|nz:24|qa:24|rs:24|sa:24|tn:24|ad:16|ao:16|ap:16|bf:16|bo:16|eu:16|ge:16|hn:16|kg:16|lk:16|ly:16|md:16|om:16|py:16|sk:16|sv:16|tt:16|uy:16|az:8|ba:8|by:8|cd:8|ci:8|cm:8|cw:8|cy:8|ee:8|et:8|ga:8|gh:8|gt:8|gy:8|is:8|kh:8|kw:8|lu:8|me:8|mk:8|mv:8|mw:8|ng:8|np:8|pr:8|ps:8|rw:8|sm:8|sn:8|sr:8|sy:8|ug:8|ye:8|zw:8,1555969,11.0191,49.4423
ckaket2,42AEE024EB60CE88E58A65626DBE45C5C3EED23E,MGH,213.109.192.99,443,5.294268,,de:2824|us:240|fi:192|ir:72|se:56|cz:48|fr:40|nl:40|ca:32|gb:32|id:32|in:32|ch:24|es:24|it:24|jp:24|kr:24|lt:24|mx:24|tn:24|ar:16|au:16|az:16|bd:16|br:16|co:16|dk:16|dz:16|ge:16|ie:16|lv:16|ma:16|my:16|pe:16|pl:16|ru:16|sg:16|th:16|tr:16|ua:16|??:8|ap:8|bg:8|cl:8|cr:8|cw:8|eg:8|et:8|gh:8|hk:8|hu:8|il:8|ke:8|kz:8|la:8|lu:8|mu:8|mv:8|mw:8|no:8|np:8|nz:8|pk:8|ro:8|sa:8|sn:8|vn:8|za:8,1058585,13.329,38.1302
flowaves7,42B0666C0E9B5565B59D58A70CCFD1C2B0AEEA20,M,87.120.8.140,9001,11.492499,,,1807299,23.325,42.6951
prsv,42B4620F92395B71BAC86A86C6D69837A4B1A666,MG,15.204.234.61,9100,24.564736,,,2,-77.3429,38.9609
3v1lc0rp666,42B4BECAFA490F7F21367193B667700432B57D60,MH,87.245.103.16,9001,1.075922,,us:32|ae:8|ar:8|au:8|bd:8|br:8|ca:8|cd:8|de:8|dz:8|es:8|eu:8|fr:8|gb:8|gt:8|hk:8|hu:8|id:8|ie:8|in:8|ir:8|it:8|jo:8|jp:8|ke:8|kr:8|lu:8|mm:8|mu:8|mw:8|mx:8|ng:8|nl:8|no:8|np:8|om:8|ph:8|pt:8|ro:8|ru:8|se:8|sr:8|ua:8|za:8,11044839,8.6246,47.7191
ENiGMA,42B4F52C5B11E4D39855F654955425B0D5A0598B,MGH,5.9.121.207,443,48.020792,,de:20704|us:3888|fi:1456|in:880|fr:664|nl:616|gb:496|id:496|ir:432|ca:424|es:408|it:392|ru:328|ch:320|tr:320|br:304|jp:288|au:264|mx:264|ua:256|vn:216|lt:208|bd:200|kr:200|pk:184|pl:184|co:176|at:160|ar:144|cz:144|th:128|hu:120|be:104|my:96|ph:96|tw:96|il:72|lv:72|no:72|pe:64|se:64|za:64|bg:56|dz:56|gr:56|hk:56|jo:56|pt:56|ro:56|tn:56|do:48|ma:48|rs:48|al:40|eu:40|hr:40|ie:40|kh:40|ng:40|sg:40|ap:32|ge:32|is:32|kz:32|lk:32|mk:32|sv:32|ad:24|am:24|cl:24|ec:24|et:24|iq:24|ke:24|nz:24|qa:24|si:24|ve:24|ae:16|az:16|cr:16|cy:16|gh:16|gi:16|gt:16|kg:16|lu:16|md:16|mu:16|np:16|om:16|sk:16|sr:16|ye:16|??:8|af:8|ag:8|ao:8|aw:8|ba:8|bj:8|bo:8|bz:8|ci:8|cm:8|cw:8|dk:8|ee:8|fj:8|hn:8|kw:8|la:8|lb:8|li:8|ly:8|ml:8|mm:8|mn:8|mo:8|mt:8|mz:8|nc:8|ni:8|pa:8|pr:8|ps:8|py:8|re:8|sa:8|sn:8|so:8|sy:8|tt:8|tz:8|ug:8|uy:8|uz:8|zw:8,18018054,8.7046,50.6165
prsv,42BBB118C941090BDA35AB0CF8A1784E87BAAFFA,MG,135.148.149.2,9300,8.70912,,,64809,-97.822,37.751
node001sln,42BF33B3CEBF6ED91A6A267818CC73D7E988F31F,M,62.210.116.61,9443,7.0238190000000005,,de:8|pl:8|ru:8|us:8,3370489,2.3387,48.8582
TheEarlyBasilisk,42C56C1BE2E5EE9EF1E10522A6AFC113F1D0E458,MGH,95.153.31.38,9001,18.439835,,de:9400|us:704|fi:608|in:232|nl:216|ru:160|gb:144|it:112|es:104|lt:104|ch:88|br:80|ca:80|fr:80|mx:80|tr:80|jp:72|bd:64|id:64|ua:64|ir:56|pl:56|cz:48|vn:48|au:40|co:40|be:32|se:32|tw:32|ae:24|ar:24|bg:24|dz:24|gr:24|hr:24|hu:24|lv:24|ph:24|pk:24|ap:16|at:16|ge:16|jo:16|kr:16|kw:16|kz:16|ma:16|my:16|nz:16|pe:16|sa:16|th:16|za:16|al:8|am:8|ba:8|bo:8|cd:8|cm:8|dk:8|do:8|ec:8|ee:8|eg:8|et:8|gh:8|hk:8|ie:8|il:8|iq:8|ke:8|kg:8|la:8|lb:8|lk:8|md:8|mk:8|mm:8|mv:8|ng:8|no:8|np:8|pt:8|py:8|ro:8|rs:8|sd:8|sg:8|si:8|sk:8|sy:8|tn:8|tt:8|uz:8|ve:8|ye:8,648038,24.9344,60.1797
mrbrown,42D07F9ADC24CD62696E051B0B7C381EA5461FD1,M,92.118.39.226,9001,45.058385,,,2862105,-96.8022,32.7797
poussin,42D58335381BC9BB8C9ED98D390109EB74DBCBC4,MGH,213.169.148.151,443,11.109,,de:5448|us:856|ua:512|fi:432|in:208|ir:160|fr:136|it:136|ru:112|nl:104|gb:96|id:88|ca:80|tr:72|br:56|ch:56|pl:56|es:48|jp:48|se:48|th:48|at:40|kr:40|vn:40|ar:32|lt:32|pk:32|za:32|au:24|bd:24|cl:24|co:24|cz:24|gr:24|ie:24|ke:24|mx:24|ph:24|ro:24|bg:16|dk:16|ec:16|et:16|gi:16|hk:16|il:16|lv:16|ma:16|my:16|pt:16|sg:16|tw:16|??:8|ae:8|al:8|am:8|ap:8|az:8|ba:8|be:8|bo:8|do:8|dz:8|ee:8|eu:8|ge:8|gf:8|gh:8|gt:8|hn:8|hr:8|hu:8|iq:8|jm:8|kg:8|kz:8|la:8|lb:8|lk:8|lu:8|ly:8|md:8|mk:8|mn:8|mw:8|mz:8|ng:8|no:8|np:8|nz:8|pa:8|pe:8|pr:8|ps:8|re:8|rs:8|si:8|sk:8|sn:8|sr:8|sv:8|sy:8|tg:8|tn:8|tz:8|uy:8|uz:8|ve:8|ye:8|zm:8,10353976,32.9882,35.0077
HotSnowflake1654,42D8D264786000AE5F6A43A9BC588A808AD49692,MGH,141.145.204.50,443,4.009846,,de:2848|us:248|fi:176|in:80|ca:64|nl:64|gb:56|ir:48|lt:48|fr:40|no:40|bd:32|cz:32|za:32|au:24|br:24|ch:24|es:24|id:24|it:24|jp:24|ph:24|vn:24|ap:16|co:16|lb:16|lk:16|ma:16|mv:16|mx:16|pk:16|pt:16|se:16|sg:16|tr:16|ua:16|ad:8|am:8|ar:8|at:8|ba:8|bb:8|bg:8|by:8|cl:8|cr:8|dk:8|do:8|dz:8|ee:8|eu:8|gr:8|gt:8|hk:8|hu:8|ie:8|il:8|iq:8|jo:8|kr:8|lv:8|mt:8|mu:8|my:8|ng:8|ni:8|pa:8|pe:8|pl:8|ro:8|rs:8|ru:8|sa:8|uy:8|uz:8|ve:8,594017,2.4075,48.8323
Enkidu3,42E4CD0A4BA555A4069A0589121A44BF0A009C6E,MGH,65.109.67.182,80,17.834830999999998,us:4024|de:1936|fr:728|nl:552|in:536|ir:456|tw:440|gb:408|jp:336|id:264|ca:256|hk:240|es:224|kr:224|pl:224|eg:208|it:200|fi:192|se:192|ch:184|au:160|br:160|ru:144|be:136|tr:136|ua:136|mx:128|pk:128|cz:120|hu:120|th:112|ph:104|bd:96|at:88|co:88|ro:88|vn:88|sg:80|bg:72|ve:64|dk:56|lt:56|ma:56|ar:48|ie:48|jo:48|no:48|nz:48|pe:48|sa:48|za:48|ap:40|dz:40|eu:40|lu:40|md:40|my:40|pt:40|rs:40|sk:40|tn:40|ae:32|ee:32|hr:32|il:32|kz:32|lk:32|ng:32|al:24|am:24|cl:24|ec:24|ge:24|gr:24|is:24|ke:24|lv:24|np:24|si:24|uz:24|ba:16|bo:16|by:16|do:16|gh:16|iq:16|mk:16|mo:16|qa:16|sn:16|ye:16|??:8|ad:8|af:8|ao:8|az:8|bf:8|bh:8|bj:8|bs:8|bt:8|bz:8|cd:8|cg:8|cm:8|cn:8|cr:8|cu:8|cw:8|cy:8|dj:8|dm:8|et:8|gl:8|gn:8|gp:8|gt:8|gy:8|hn:8|je:8|jm:8|kg:8|kh:8|km:8|kw:8|la:8|lb:8|li:8|ly:8|mc:8|me:8|mf:8|mg:8|ml:8|mm:8|mn:8|mr:8|mt:8|mv:8|na:8|nc:8|ni:8|om:8|pa:8|pr:8|ps:8|py:8|re:8|sd:8|sr:8|st:8|sv:8|sy:8|tg:8|tj:8|tt:8|tz:8|ug:8|uy:8|zm:8|zw:8,de:9760|us:1080|fi:648|in:216|ru:176|nl:168|fr:152|gb:120|id:120|ir:112|it:112|br:88|co:80|es:80|bd:64|jp:64|lt:64|pl:64|ua:64|ca:56|se:56|tr:56|vn:56|at:48|ch:48|no:48|pk:48|bg:40|jo:40|th:40|cz:32|kr:32|lk:32|ma:32|mx:32|ph:32|za:32|ar:24|au:24|be:24|ge:24|ie:24|ro:24|rs:24|sg:24|tn:24|ae:16|al:16|ba:16|gr:16|hu:16|il:16|ke:16|kz:16|md:16|my:16|pe:16|pt:16|qa:16|sk:16|sn:16|ve:16|af:8|ap:8|az:8|bj:8|by:8|cl:8|cm:8|cr:8|do:8|dz:8|ec:8|ee:8|eg:8|et:8|gh:8|hn:8|hr:8|iq:8|kg:8|kh:8|lb:8|lv:8|mk:8|ng:8|np:8|nz:8|om:8|pa:8|ps:8|sa:8|st:8|tw:8|ug:8|uy:8,518563,24.9344,60.1797
arecoque2,42E817BE07AB39CA3BD7A442AF08E007FF2E3F5B,MGEH,80.67.167.81,9001,13.737471,,,777643,2.4075,48.8323
CalyxInstitute10,42ED91DD3768F6A2A194D094A7432CBE8DA004B1,MGE,162.247.72.192,443,20.978588,,,64829,-97.822,37.751
ibibUNC2,42F8E7CE864478CA292E9EA05DC11481C293F8ED,MGEH,204.85.191.7,443,5.644512,,de:96|vn:16|ar:8|br:8|dz:8|fi:8|in:8|ir:8|jo:8|ph:8|pk:8|sa:8|td:8|tr:8|us:8|za:8,4752009,-78.3993,35.6618
ForPrivacyNET,43028D0071DE055180DAA82DE200B42FD2131C23,MGH,185.220.101.209,8443,24.722449,,de:10320|us:1312|fi:880|fr:336|in:336|nl:328|ir:192|gb:176|ca:168|ru:152|id:144|it:120|tr:120|br:112|es:104|jp:104|ch:88|kr:88|ua:88|pl:80|au:72|lt:72|mx:72|vn:72|ar:64|at:64|bd:64|bg:56|pk:56|se:56|th:56|be:40|co:40|cz:40|hk:40|kz:40|ae:32|cl:32|ie:32|il:32|pe:32|ro:32|rs:32|sg:32|si:32|sk:32|tn:32|tw:32|al:24|do:24|dz:24|ec:24|eu:24|ge:24|gr:24|hu:24|ke:24|my:24|no:24|nz:24|ph:24|pt:24|am:16|ap:16|ba:16|cr:16|dk:16|et:16|hr:16|jm:16|kg:16|kh:16|lk:16|lv:16|ma:16|md:16|ng:16|np:16|pa:16|ve:16|za:16|bo:8|by:8|ci:8|cm:8|cy:8|ee:8|eg:8|fj:8|gh:8|hn:8|im:8|iq:8|jo:8|kw:8|la:8|lb:8|ly:8|mk:8|mm:8|mq:8|mu:8|mv:8|pr:8|ps:8|py:8|rw:8|sa:8|sn:8|sr:8|sv:8|sy:8|tz:8|ug:8|uy:8|uz:8|zm:8|zw:8,1548194,13.1207,52.6171
Broomer6802,43066B88096E21DFCCE805DC50D1358A9639AE76,MH,185.238.129.76,9002,1.071751,,de:8|et:8|gb:8|hk:8|ht:8|id:8|ie:8|iq:8|ir:8|mv:8|nl:8|pk:8|ru:8|tr:8|ua:8|us:8,6393737,4.8084,52.36
myRandomNodeWw,4311DB6FC3FD57F4D169DAED81F667584B8176EA,MH,77.109.152.148,8057,11.275241,,de:80|ru:48|us:40|fi:24|gb:16|nl:16|ua:16|at:8|bg:8|ca:8|ch:8|dk:8|es:8|fr:8|ie:8|il:8|ir:8|it:8|jp:8|nz:8|ph:8|pl:8|ro:8|se:8|sy:8|th:8|tw:8|vn:8,648103,8.5388,47.3604
theaggressivecrown,431529B27FBED5817C69A204BB3CA95A307E2244,MGH,185.124.240.98,9001,10.950357,,de:3336|us:1792|fi:288|in:248|gb:200|fr:176|nl:168|ru:160|ir:120|ua:120|es:104|ca:96|it:96|tr:96|br:88|id:88|jp:88|vn:88|au:80|mx:80|bd:56|ch:56|ar:48|cz:48|kr:48|pk:48|pl:48|at:40|co:40|ae:32|dk:32|ro:32|se:32|sg:32|tw:32|lt:24|ma:24|my:24|nz:24|pe:24|ap:16|be:16|bg:16|cl:16|do:16|dz:16|ge:16|hr:16|hu:16|il:16|ke:16|kz:16|ph:16|pr:16|sa:16|sk:16|th:16|tn:16|uz:16|za:16|al:8|am:8|ao:8|az:8|ba:8|bh:8|bo:8|bz:8|ci:8|cm:8|cr:8|cu:8|cy:8|ec:8|ee:8|eg:8|et:8|eu:8|gh:8|gl:8|gm:8|gr:8|gt:8|gy:8|hk:8|hn:8|ie:8|iq:8|is:8|jo:8|kh:8|km:8|kw:8|lb:8|lk:8|lv:8|ly:8|md:8|mg:8|mm:8|mu:8|ng:8|ni:8|no:8|np:8|pa:8|pg:8|pt:8|py:8|qa:8|rs:8|si:8|sn:8|so:8|sv:8|sy:8|tz:8|ug:8|ve:8|zm:8,747276,79.0011,21.9974
NTH28R1,431550005EE52BA82CAB3A890E07E8E91AD5A1BF,ME,192.42.116.180,9000,15.108006999999999,,,712828,4.8995,52.3824
Quintex57,4316866D578B06DC79728883C8E5C9609F8311D8,ME,199.249.230.146,443,8.187904,,bd:8|id:8|in:8|ir:8|jo:8|mx:8|my:8|ng:8|pk:8|ru:8|tr:8,128768,-97.822,37.751
bituman,431702B3A68A6015F9955DD4FD0129175B43EA0F,MGH,45.132.246.38,9001,46.510803,,de:27416|us:2648|fi:1920|in:824|nl:496|gb:416|fr:384|ru:344|es:288|ca:280|ir:280|it:248|lt:216|ua:200|tr:192|br:184|id:176|au:168|jp:160|mx:160|ch:152|vn:152|bd:144|il:144|pl:144|cz:128|kr:128|co:112|th:104|ro:96|ie:88|at:80|hu:80|pk:80|se:80|ar:72|ph:64|pt:64|sg:64|za:64|ae:56|be:56|ma:56|no:56|tw:56|gr:48|my:48|rs:48|sa:48|lv:40|pe:40|sk:40|ap:32|cl:32|do:32|ge:32|md:32|bg:24|dk:24|dz:24|et:24|eu:24|hk:24|hr:24|jo:24|kh:24|kz:24|np:24|qa:24|tn:24|uy:24|ve:24|al:16|bo:16|ec:16|ke:16|kw:16|lb:16|mm:16|mn:16|ng:16|ps:16|si:16|sv:16|tt:16|ad:8|am:8|ao:8|ba:8|bh:8|bj:8|bs:8|by:8|cm:8|cn:8|cr:8|cu:8|cy:8|ee:8|ga:8|gh:8|gl:8|gt:8|hn:8|iq:8|is:8|kg:8|la:8|lk:8|lu:8|ly:8|me:8|mk:8|mo:8|mq:8|mr:8|mt:8|mu:8|mz:8|na:8|ni:8|nz:8|om:8|pa:8|pr:8|py:8|re:8|rw:8|sn:8|so:8|sr:8|sy:8|tz:8|ug:8|uz:8|zw:8,1793441,11.0191,49.4423
PlainesPaisible,431C23492DE6169E6A5ACEB9B24033D58428C116,ME,95.211.210.103,443,15.591612999999999,,kg:24|bd:8|in:8|pk:8|za:8,842450,5.198,52.2281
QuintexAirVPN5,43209F6D50C657A56FE79AF01CA69F9EF19BD338,MGEH,199.249.230.116,443,6.7616629999999995,,us:96|br:40|de:40|ir:32|ca:24|es:24|it:24|tr:24|fr:16|gb:16|hk:16|in:16|mx:16|nl:16|ro:16|za:16|ae:8|af:8|ap:8|ar:8|at:8|au:8|bd:8|be:8|bf:8|bg:8|cd:8|ch:8|cl:8|co:8|cr:8|cy:8|cz:8|dk:8|dz:8|ec:8|ee:8|et:8|fi:8|gh:8|gr:8|hr:8|hu:8|id:8|iq:8|jo:8|jp:8|ke:8|kr:8|kw:8|lb:8|lk:8|ls:8|lu:8|lv:8|ma:8|md:8|mg:8|mm:8|mu:8|mw:8|my:8|mz:8|ng:8|np:8|nz:8|pe:8|ph:8|pk:8|pl:8|pt:8|ru:8|se:8|sg:8|si:8|sl:8|sn:8|sv:8|sy:8|th:8|tn:8|tw:8|tz:8|ua:8|ug:8|zm:8,907395,-97.822,37.751
JastinRoll03,4325B5A33525BD9F9878C67C4471D50C493E8737,ME,185.29.8.208,9001,6.471228,,ru:16|de:8,345094,18.0517,59.3241
indispus5,432C009F20536A0E878057F62BD0A9E46BCC7D88,M,86.125.134.6,9004,4.777378,,de:24|ar:8|au:8|ch:8|fi:8|gb:8|ie:8|nl:8|ru:8|se:8|sg:8|ua:8|us:8|vn:8|za:8,266080,24.7955,46.2213
