Name,Fingerprint,Flags,IP,OrPort,ObservedBW,GuardClients,DirClients,Uptime,Longitude,Latitude)
Unnamed,3BBF9D98C7D058D7C2E60F6BA5BD574CB4F3FE26,MGH,91.219.238.120,443,14.464455,,nl:2728|fr:2392|us:1632|ae:1544|de:768|ru:448|ua:168|by:160|gb:136|br:96|es:96|it:96|jp:96|ca:88|in:80|pl:64|ir:56|ar:48|au:40|se:32|at:24|be:24|bg:24|ch:24|cz:24|hu:24|id:24|mx:24|my:24|ro:24|tw:24|vn:24|co:16|fi:16|gr:16|hk:16|ie:16|il:16|kr:16|nz:16|pe:16|pt:16|sa:16|th:16|ve:16|af:8|ao:8|ba:8|bd:8|bn:8|bs:8|cl:8|cn:8|cr:8|dk:8|dz:8|ec:8|ee:8|et:8|fo:8|ge:8|gf:8|gg:8|gt:8|hr:8|iq:8|is:8|ke:8|kw:8|kz:8|la:8|lb:8|lc:8|lr:8|lt:8|lv:8|ma:8|md:8|mt:8|mu:8|nc:8|no:8|np:8|om:8|ph:8|pk:8|pr:8|qa:8|rs:8|sg:8|si:8|sk:8|sn:8|so:8|sy:8|tn:8|tr:8|tt:8|tz:8|ug:8|uy:8|uz:8|ye:8|za:8,1042470,19.0947,47.5636
Unnamed,3BC7D4276D67D466857EC7369DACE13425D6C8B8,MH,144.217.245.140,9001,1.274878,,nl:504|fr:472|us:184|de:56|it:32|jp:32|ru:32|es:24|ar:16|pl:16|ua:16|at:8|au:8|ba:8|be:8|bg:8|br:8|ca:8|ch:8|cl:8|co:8|cy:8|cz:8|dk:8|dz:8|ec:8|fi:8|gb:8|gr:8|hk:8|hr:8|hu:8|id:8|ie:8|in:8|kr:8|md:8|me:8|mx:8|my:8|no:8|nz:8|ph:8|pt:8|rs:8|se:8|si:8|sk:8|sn:8|th:8|tw:8|uy:8|ve:8|za:8,1119851,-73.8741,45.322
Raspi53Tor,3BD1376CD339EDAC6AEFCF355A703A16AF913496,M,84.129.203.29,9001,0.741366,,ua:8,1265363,11.7703,48.8104
jolly,3BD3DD829C41A40122E72D78E26146A080F36DB0,M,37.139.12.161,9001,7.297802,,de:3792|us:480|ua:352|ru:320|fr:312|gb:152|ca:72|br:64|it:64|es:48|nl:48|fi:40|pl:40|ae:32|at:32|au:32|cz:32|in:32|be:24|ch:24|ie:24|ir:24|om:24|se:24|ar:16|bd:16|dk:16|ee:16|id:16|nz:16|pr:16|ro:16|sa:16|sg:16|th:16|tr:16|za:16|??:8|bh:8|bo:8|bs:8|by:8|co:8|cy:8|dz:8|ec:8|ge:8|gh:8|gr:8|hk:8|hr:8|hu:8|il:8|iq:8|is:8|jm:8|jp:8|kr:8|lb:8|lv:8|ma:8|md:8|mx:8|my:8|nc:8|ng:8|no:8|pa:8|ph:8|pk:8|pt:8|qa:8|si:8|sk:8|tj:8|tw:8|tz:8|vn:8|zw:8,952597,4.9392,52.352
defiant,3BE0EB0590FEF0421302AB1A3F88781F753451F5,M,151.237.229.131,9001,0.113197,,ua:8|us:8,518473,14.411,50.0853
DrawnInto,3BE23066736921B3B8A65AD79B12C9E3D39879BE,MEH,185.10.68.91,9001,6.268542,,ua:8,576613,-18.0,65.0
Unnamed,3BE84242941D857CCE30CB02D7F99A40913CF7B2,MH,162.244.67.85,9001,1.294726,,nl:496|fr:416|us:152|de:40|es:24|it:24|jp:24|ru:24|br:16|ca:16|pl:16|ua:16|ar:8|at:8|au:8|be:8|bg:8|ch:8|cl:8|co:8|cz:8|dk:8|ee:8|fi:8|gb:8|gh:8|gr:8|hk:8|hr:8|hu:8|ie:8|in:8|ir:8|kw:8|lt:8|mx:8|my:8|np:8|nz:8|om:8|pe:8|ph:8|ro:8|rs:8|sa:8|se:8|si:8|sk:8|sn:8|sy:8|th:8|tn:8|tw:8|ve:8|za:8,1984090,-97.822,37.751
ktcagency,3BF3AA22BF6DEA2AB54FBF25B72B9B7BB80B5167,MG,192.81.132.46,443,2.309469,,,7929974,-122.0004,37.5625
hers,3BF3F0040DAF6E64B61B44568AF8EDE460F57E02,M,195.154.181.146,443,23.13728,,,59,2.3387,48.8582
florek,3BFA9C2D1E673DE5DDD26628C6EC075D8041529D,MH,5.101.103.70,9001,0.352829,,fr:8|ie:8|nl:8|ua:8|us:8,2315332,4.9392,52.352
Aryel,3C374C08CA48572BDC25ED10F679E26230CC922A,M,62.210.74.110,9001,0.579307,,,27377776,2.3387,48.8582
servbr4,3C43A3224C8A58370C490ECAEE6386CCECAC5783,MG,37.59.108.97,443,13.115046,,de:15104|ae:9952|us:3752|fr:2608|ru:2272|nl:1952|ua:1384|gb:808|ca:376|in:328|it:264|br:256|au:216|jp:216|es:200|ch:160|md:160|fi:152|pl:152|mx:120|se:120|il:104|at:96|dk:96|ir:96|be:88|cz:88|hk:80|no:80|sg:72|gr:64|kr:64|tw:64|id:56|ro:56|tr:56|vn:56|ar:48|dz:48|ie:48|lv:48|my:48|ph:48|pk:48|pt:48|za:48|bg:40|hu:40|ng:40|sa:40|th:40|cl:32|hr:32|lt:32|nz:32|sk:32|??:24|by:24|co:24|ge:24|ke:24|qa:24|rs:24|ve:24|az:16|ba:16|bd:16|cr:16|do:16|ec:16|ee:16|kw:16|kz:16|lb:16|mk:16|pa:16|sy:16|tt:16|uy:16|ad:8|af:8|al:8|am:8|ao:8|bh:8|bn:8|bz:8|ci:8|cm:8|cw:8|et:8|gf:8|gh:8|gm:8|gt:8|iq:8|is:8|jm:8|jo:8|kg:8|kh:8|kn:8|li:8|lk:8|lu:8|ly:8|ma:8|mm:8|mn:8|mu:8|mv:8|nc:8|ni:8|np:8|om:8|pe:8|ps:8|re:8|rw:8|sc:8|si:8|sn:8|so:8|ss:8|sv:8|sx:8|tg:8|tj:8|tn:8|ug:8|uz:8|ye:8|zw:8,103261,2.3387,48.8582
cpglsn,3C44AEBFA26344EB3B06E73C457AD7B33B0DA536,M,82.57.203.51,9001,0.14430400000000002,,fr:8|ua:8,259380,11.9001,45.4087
RonDavis,3C4BD86C311D6ED10DFAF18C09F20B9DD0E1A6B3,M,213.136.82.192,9001,2.297332,,,16261105,11.1617,49.405
AccessNow001,3C5915348D731505C48112F4F03235FDE7B8C837,MGEH,176.10.99.201,443,15.472487,,ua:8|us:8,1152187,7.6412,46.6616
Anbarocrator,3C59605A12D2104CCEC719662550231CF6975D05,M,178.67.170.247,9001,4.075769,,nl:1400|fr:1144|us:440|de:136|es:64|ru:64|jp:48|it:40|gb:32|ua:32|ar:24|ca:24|pl:24|au:16|bg:16|br:16|cz:16|se:16|tw:16|ve:16|za:16|??:8|ae:8|at:8|ba:8|bd:8|be:8|bh:8|by:8|ch:8|cl:8|cr:8|dk:8|dz:8|ec:8|fi:8|gr:8|hk:8|hr:8|hu:8|id:8|ie:8|il:8|in:8|jm:8|kn:8|kr:8|lt:8|lv:8|mx:8|my:8|mz:8|nc:8|no:8|pe:8|ph:8|pk:8|ps:8|pt:8|ro:8|rs:8|sa:8|sg:8|si:8|sk:8|th:8|tn:8|vn:8,66609,34.3606,61.7788
anonymous1112,3C6A7B531F311E53D88D5FEF414596F2BBA76620,MH,82.211.0.201,9001,2.578784,,nl:952|us:712|gb:112|fr:104|de:88|ru:48|es:32|jp:32|pl:32|ar:24|ca:24|ua:24|it:16|sk:16|tw:16|??:8|ae:8|at:8|au:8|be:8|bg:8|bh:8|br:8|by:8|ch:8|cl:8|cn:8|co:8|cy:8|cz:8|dk:8|do:8|ec:8|fi:8|gr:8|hn:8|hr:8|hu:8|id:8|ie:8|in:8|jo:8|mu:8|mx:8|my:8|no:8|pe:8|ph:8|ps:8|pt:8|qa:8|ro:8|rs:8|sa:8|se:8|uy:8|ve:8|vn:8|za:8,1132847,9.491,51.2993
bauruine203,3C79699D4FBC37DE1A212D5033B56DAE079AC0EF,MGH,212.83.154.33,443,18.272213999999998,ae:20344|us:5296|ru:4968|de:3888|ua:2840|fr:1784|gb:1512|in:1488|nl:1440|id:1408|it:1224|es:928|br:800|jp:696|pl:672|ca:664|ir:392|th:384|tw:384|au:328|mx:312|ar:288|se:288|at:264|kr:256|ch:208|sa:200|be:192|pk:176|vn:176|hk:168|bg:160|cz:160|gr:152|fi:144|my:144|hu:136|il:136|ro:136|bd:128|co:128|sg:128|ie:120|ph:120|cl:104|pt:104|ve:104|dz:96|lv:96|pe:96|ng:88|ma:80|dk:72|no:72|sk:72|hr:64|rs:64|tr:64|za:56|ec:48|kw:48|kz:48|md:48|nz:48|??:40|gh:40|iq:40|jo:40|lk:40|lt:40|lu:40|om:40|qa:40|tn:40|az:32|ba:32|bh:32|bo:32|cm:32|cr:32|et:32|is:32|ke:32|si:32|uy:32|ye:32|al:24|by:24|do:24|ee:24|ge:24|lb:24|mk:24|sd:24|sy:24|ao:16|bj:16|cd:16|ci:16|cn:16|cu:16|cy:16|eg:16|gt:16|hn:16|kg:16|kh:16|la:16|ly:16|ml:16|mv:16|mw:16|pa:16|ps:16|py:16|sn:16|sv:16|tj:16|uz:16|ad:8|af:8|am:8|aw:8|bb:8|bf:8|bn:8|bs:8|bw:8|cf:8|cg:8|cv:8|fj:8|ga:8|gi:8|gp:8|gy:8|ht:8|im:8|je:8|jm:8|km:8|ky:8|lr:8|mc:8|me:8|mg:8|mm:8|mn:8|mo:8|mq:8|mr:8|mt:8|mu:8|mz:8|na:8|nc:8|ne:8|ni:8|np:8|pf:8|pr:8|re:8|rw:8|sc:8|sm:8|so:8|sr:8|ss:8|td:8|tg:8|tl:8|tt:8|tz:8|ug:8|xk:8|zm:8|zw:8,de:22432|ae:12752|us:5016|fr:3440|nl:3192|ru:3120|ua:1608|gb:1112|ca:648|in:488|it:408|md:400|br:368|jp:280|es:272|pl:264|au:240|at:184|se:176|ch:168|cz:152|ir:128|fi:120|mx:120|il:112|hu:104|ar:96|be:96|dk:80|kr:80|pt:80|ro:80|??:72|ie:72|tw:72|bg:64|gr:64|id:64|sa:64|vn:64|cl:56|ma:56|my:56|no:56|pk:56|ve:56|bd:48|co:48|lv:48|nz:48|sg:48|hk:40|hr:40|pe:40|ph:40|sk:40|ke:32|lt:32|lu:32|th:32|tn:32|al:24|ba:24|bo:24|dz:24|gh:24|iq:24|kz:24|qa:24|rs:24|si:24|tr:24|za:24|am:16|by:16|cr:16|cu:16|cy:16|do:16|ec:16|ee:16|et:16|ge:16|jo:16|kh:16|kw:16|lk:16|mv:16|ng:16|om:16|sc:16|sd:16|sy:16|uz:16|af:8|ao:8|az:8|bb:8|bf:8|bh:8|bj:8|bn:8|cd:8|cm:8|cn:8|eg:8|fj:8|gi:8|gp:8|gt:8|hn:8|ht:8|is:8|je:8|jm:8|kg:8|ky:8|lb:8|ly:8|mc:8|me:8|mg:8|mk:8|ml:8|mm:8|mn:8|mr:8|mt:8|mw:8|mz:8|ni:8|np:8|pr:8|ps:8|py:8|re:8|sm:8|sn:8|sr:8|sv:8|td:8|tj:8|tt:8|tz:8|ug:8|uy:8|xk:8|ye:8|zm:8|zw:8,2410822,2.3387,48.8582
FriendlyTorRelayMY,3C799892F415F0B40C540A1C970B97BFD910E4EC,M,192.228.202.192,9001,2.509054,,nl:424|fr:368|us:152|de:40|es:16|it:16|jp:16|pl:16|ru:16|ua:16|al:8|ar:8|at:8|au:8|be:8|bg:8|br:8|by:8|ca:8|ch:8|cl:8|cn:8|co:8|cr:8|cz:8|gb:8|gr:8|gt:8|hk:8|hu:8|id:8|ie:8|in:8|mk:8|mx:8|my:8|nz:8|ph:8|pt:8|ro:8|sa:8|se:8|sg:8|si:8|sk:8|tn:8|tw:8|vn:8,132127,101.6697,3.1833
Unnamed,3C8613B31CFD3890F7EF8AD4DA088FF49ACB839E,M,91.46.49.97,9001,0.9877910000000001,,us:272|nl:256|de:40|gb:40|fr:24|es:16|ru:16|ua:16|??:8|ae:8|ar:8|at:8|be:8|bg:8|br:8|by:8|ca:8|ch:8|cl:8|co:8|cz:8|dz:8|gr:8|il:8|in:8|it:8|jp:8|lt:8|no:8|ph:8|pl:8|ro:8|rs:8|sg:8|sv:8|tw:8|vn:8,68262,13.0281,48.2634
eax,3C98FA4BA7A0F6082AAC380F5E6E23BFD540B5ED,M,50.116.42.245,110,1.7317829999999999,,ua:16,152341,-84.3871,33.7485
QuintexAirVPN30,3CA0D15567024D2E0B557DC0CF3E962B37999A79,ME,199.249.224.49,443,5.297103,,ua:8,129660,-97.822,37.751
lattera01,3CA2B91F2F2720202DD845E0E4C827E720CF5430,MGH,100.16.230.154,9001,4.529102,,de:5248|us:1008|ru:648|ua:584|fr:416|gb:264|ca:224|ae:96|nl:96|br:88|au:80|hk:80|in:80|es:72|ch:64|pl:64|fi:56|it:56|jp:56|sa:56|be:48|md:48|se:48|id:40|at:32|ro:32|ar:24|il:24|ir:24|mx:24|om:24|??:16|bd:16|bg:16|do:16|dz:16|gr:16|hr:16|ie:16|kr:16|kz:16|ma:16|my:16|no:16|nz:16|ph:16|rs:16|sy:16|za:16|af:8|al:8|am:8|ba:8|by:8|ci:8|cl:8|cm:8|co:8|cr:8|cy:8|cz:8|dk:8|ee:8|ga:8|ge:8|gh:8|gt:8|hu:8|iq:8|jm:8|ke:8|kg:8|kw:8|lb:8|lk:8|me:8|mn:8|mq:8|na:8|nc:8|ng:8|pa:8|pe:8|pk:8|ps:8|pt:8|py:8|qa:8|re:8|sc:8|sg:8|si:8|sk:8|sv:8|sz:8|th:8|tr:8|tw:8|uy:8|uz:8|ve:8|vn:8,388956,-76.8362,39.211
ApeLovesCocks,3CBF0B313362E1037ECD659E90BC02C59CB5BEDE,MGH,95.168.192.42,9001,2.6322310000000004,,nl:1104|fr:992|us:376|de:88|it:56|es:48|ru:48|jp:40|ca:32|gb:32|ar:24|br:24|pl:24|ua:24|at:16|be:16|ch:16|cz:16|in:16|tw:16|??:8|ae:8|al:8|au:8|ba:8|bg:8|bh:8|bo:8|by:8|cl:8|co:8|cr:8|dk:8|do:8|fi:8|gr:8|hk:8|hr:8|hu:8|id:8|ie:8|il:8|im:8|ir:8|jo:8|kr:8|kz:8|la:8|lc:8|lt:8|lv:8|ma:8|mk:8|mx:8|my:8|no:8|np:8|nz:8|pa:8|pe:8|ph:8|pk:8|pt:8|re:8|ro:8|sa:8|se:8|sg:8|si:8|sk:8|sy:8|th:8|tn:8|uy:8|ve:8|vn:8|za:8,664020,16.4504,49.9019
testflauers,3CC031D18CCCB6F78E712AFC9B488AA08171C1A5,MH,82.221.128.20,18141,1.302136,,nl:384|us:376|gb:56|fr:48|jp:40|de:32|ru:32|es:24|ca:16|ch:16|it:16|ua:16|??:8|ae:8|ar:8|at:8|au:8|be:8|bg:8|br:8|bs:8|cl:8|cz:8|gr:8|hn:8|hr:8|hu:8|ie:8|il:8|in:8|lt:8|ma:8|mq:8|mx:8|nz:8|pl:8|pt:8|qa:8|ro:8|rs:8|sa:8|se:8|sg:8|si:8|sn:8|so:8|th:8|tn:8|tr:8|tw:8|uy:8|ve:8|vn:8,6385744,-21.9447,64.1429
ten05,3CC76A7221938ACECCEE238C1C19D56CE269ED00,MEH,72.204.193.71,443,0.622026,,ua:16,7580851,-97.3559,37.6275
1EpHny,3CCA722A0DB4E676B96109D61C4E9DCF2F0009EB,MGH,158.69.198.177,6895,11.905096,,de:15568|us:2744|fr:2480|nl:2096|ru:1272|ua:456|gb:392|it:208|ca:192|br:176|md:176|pl:152|jp:144|es:136|au:120|ae:104|hk:104|in:96|ch:88|se:80|at:72|ir:72|ar:56|cz:56|fi:48|ie:48|mx:48|be:40|sg:40|ve:40|vn:40|bd:32|co:32|gr:32|hu:32|id:32|il:32|pk:32|pt:32|tr:32|tw:32|bg:24|dk:24|iq:24|kr:24|lv:24|ma:24|my:24|no:24|ro:24|th:24|??:16|cl:16|dz:16|ec:16|hr:16|kz:16|nz:16|ph:16|rs:16|sa:16|si:16|sk:16|tn:16|za:16|al:8|am:8|ba:8|by:8|cn:8|cr:8|cy:8|do:8|ee:8|et:8|fj:8|ga:8|ge:8|gh:8|gt:8|hn:8|is:8|jm:8|jo:8|ke:8|kg:8|kh:8|kw:8|lb:8|lk:8|lt:8|ly:8|mc:8|mk:8|mo:8|mt:8|mu:8|ng:8|np:8|pe:8|pr:8|ps:8|re:8|sd:8|sy:8|tj:8|tt:8|uy:8|ye:8|zm:8,518532,-73.5887,45.5075
wintermaerchen,3CD5F7766CF8E96FE315678B0CAC6A5B999FC47D,MG,50.7.151.47,443,5.549055999999999,,,61,2.1971,48.7855
modupe,3CE90527D5712296B58E7EB7CD57F7D388D25FBB,MG,104.238.188.98,443,11.662336,,,59,2.3869,48.9163
OnionRaspberrySoup,3CEA56B817455E13C4B063E7D3E7726C286F7C9B,M,84.245.15.253,9001,3.999971,,nl:1968|fr:1640|us:592|de:208|ru:136|jp:88|es:72|it:72|ca:56|gb:56|ua:48|br:32|pl:32|ar:24|ro:24|se:24|tw:24|at:16|be:16|bg:16|ch:16|co:16|cz:16|in:16|mx:16|pt:16|ve:16|vn:16|??:8|ae:8|au:8|ba:8|bd:8|bo:8|by:8|cl:8|cn:8|cr:8|dk:8|dz:8|ee:8|eg:8|fi:8|gr:8|hk:8|hn:8|hr:8|hu:8|id:8|ie:8|il:8|ir:8|jo:8|kr:8|lb:8|lt:8|lu:8|lv:8|md:8|mq:8|my:8|nc:8|no:8|nz:8|pe:8|pf:8|pg:8|ph:8|pk:8|py:8|qa:8|re:8|rs:8|sa:8|si:8|sk:8|th:8|tn:8|tr:8|vi:8|za:8,129689,5.5206,51.7679
cockroach,3CF4C6996B185090A576DB2170802FE9986F0553,M,92.249.143.119,9001,0.7464959999999999,,,44530,19.0947,47.5636
zesaver,3CF86D377A8AD6FBF4E3FF61A03AAA5D8FF007E2,MH,5.248.25.36,59031,1.505453,,ua:16|de:8|fr:8|nl:8|ru:8|se:8|tw:8|us:8,860649,24.0191,49.839
staticit,3D35526085F3BC725437F9605F800ADD81AF920E,M,45.76.122.231,9001,0.122822,,fr:16|ua:16|bg:8|es:8|nl:8|us:8|ve:8,129666,151.1897,-33.8979
sometornode258,3D42D2B37379C5E3AB5B4D524834A1353BD1499E,M,93.226.243.62,9001,0.9222619999999999,,br:8|de:8|nl:8|ru:8|ua:8|us:8,129685,14.3495,51.7671
gsrv,3D4949C7E5E9342DFF2A68936916C451BA67CFEC,M,86.73.143.158,9001,0.08436400000000001,,,1533765,-4.3906,48.4034
Gigi,3D512D9ACD9A6056ED6EA20C46406FA5A6788321,MGEH,138.197.207.243,9001,7.155469,,ua:16|ca:8,453903,-121.9753,37.3417
elektrobier2,3D615DEF97F387631F50201FAFA6E7B67FDF3FEF,MG,46.165.254.40,8000,10.402152,,ua:8,4039701,11.0783,49.4527
marvin,3D6C776E8BE9E8AE5D0591594117999E3C5498C8,M,62.4.15.84,443,10.164358,,nl:6088|fr:5192|us:1928|de:640|ru:288|es:232|jp:232|it:224|gb:144|ca:136|pl:128|ar:96|br:96|ua:88|??:80|tw:64|bg:48|in:48|mx:48|se:48|at:40|be:40|ch:40|cz:40|au:32|dk:32|gr:32|hu:32|il:32|th:32|vn:32|ae:24|by:24|co:24|ie:24|my:24|pt:24|ro:24|rs:24|sg:24|ve:24|cl:16|dz:16|ec:16|fi:16|hk:16|id:16|kr:16|no:16|nz:16|sa:16|si:16|sk:16|za:16|al:8|am:8|az:8|ba:8|bd:8|bh:8|bj:8|bo:8|bs:8|ci:8|cm:8|cr:8|cu:8|cy:8|do:8|ee:8|ge:8|gp:8|hr:8|iq:8|ir:8|is:8|jm:8|jo:8|kw:8|kz:8|la:8|lb:8|lk:8|lt:8|lu:8|lv:8|ma:8|md:8|me:8|mk:8|mm:8|mt:8|mu:8|mz:8|ng:8|ni:8|np:8|pa:8|pe:8|pf:8|ph:8|pk:8|py:8|qa:8|re:8|sc:8|sr:8|sy:8|tn:8|tr:8|tt:8|uy:8|ye:8,581944,3.8997,45.503
VERITAS,3D765C586CCA8B437B7697EA2CE6A51312530AB1,M,18.181.5.37,9052,4.498691,,nl:1864|fr:1640|us:656|de:232|ru:136|ca:64|es:64|jp:64|it:48|gb:40|pl:40|ua:40|ar:32|br:32|ch:32|tw:32|at:16|be:16|bg:16|cz:16|id:16|in:16|??:8|ae:8|au:8|ba:8|cl:8|co:8|cy:8|dk:8|do:8|dz:8|ec:8|ee:8|fi:8|ge:8|gr:8|gt:8|hk:8|hr:8|hu:8|ie:8|il:8|jo:8|kr:8|lt:8|mk:8|mx:8|my:8|no:8|nz:8|pe:8|ph:8|pk:8|pt:8|py:8|qa:8|re:8|ro:8|rs:8|sa:8|se:8|sg:8|si:8|sk:8|sy:8|th:8|tr:8|uy:8|ve:8|vn:8|za:8,2160434,139.6899,35.6893
JustAnotherTorUser,3D792BF5A4216F8F44B72ADFC0BBC74D13229575,M,104.237.203.98,443,1.232801,,nl:240|fr:208|us:104|ae:64|de:64|ru:24|br:16|es:16|it:16|jp:16|ua:16|ar:8|au:8|bd:8|be:8|bg:8|ca:8|ch:8|cl:8|co:8|cz:8|fi:8|gb:8|gr:8|hu:8|il:8|in:8|ir:8|jm:8|mg:8|mx:8|no:8|om:8|ph:8|pk:8|pl:8|pt:8|qa:8|ro:8|rs:8|se:8|th:8|vn:8|za:8,458344,-88.1995,41.8879
schokomilch,3D7E274A87D9A89AF064C13D1EE4CA1F184F2600,MGEH,176.10.107.180,9001,12.878461999999999,,ru:2160|id:2008|in:1528|us:1264|ua:864|de:656|gb:224|fr:160|br:120|ae:112|hk:112|ca:96|es:96|it:96|mx:96|th:96|tr:96|nl:80|tw:80|au:72|kr:64|cn:56|vn:56|pe:48|pl:48|ch:40|ir:40|jp:40|lv:40|sa:40|bd:32|be:32|dk:32|fi:32|ie:32|il:32|pk:32|ro:32|se:32|sg:32|at:24|co:24|cz:24|hu:24|pt:24|cl:16|dz:16|gr:16|lt:16|ma:16|md:16|my:16|no:16|om:16|ph:16|sd:16|za:16|??:8|al:8|am:8|ao:8|ar:8|aw:8|az:8|ba:8|bf:8|bg:8|bh:8|bj:8|bm:8|bo:8|by:8|cd:8|ci:8|cm:8|cr:8|cu:8|cw:8|cy:8|do:8|ec:8|ee:8|eg:8|et:8|fj:8|ga:8|ge:8|gh:8|gp:8|gt:8|hn:8|hr:8|iq:8|jo:8|ke:8|kw:8|ky:8|kz:8|la:8|lb:8|lk:8|lu:8|ly:8|mg:8|mk:8|ml:8|mo:8|mt:8|mu:8|mv:8|mz:8|na:8|ng:8|ni:8|np:8|nz:8|pr:8|py:8|qa:8|re:8|rs:8|sc:8|si:8|sk:8|so:8|sr:8|sy:8|tn:8|tt:8|ug:8|uy:8|uz:8|ve:8|ye:8|zw:8,1959339,7.6412,46.6616
fucker,3D9D81614AAB3CF038FD839D928594D166D359FD,MH,185.117.88.92,26945,1.29707,,us:376|nl:360|gb:56|de:32|fr:32|it:24|ca:16|es:16|jp:16|ru:16|ua:16|??:8|ae:8|ar:8|at:8|au:8|be:8|bg:8|br:8|ch:8|co:8|gp:8|ie:8|il:8|in:8|is:8|ma:8|md:8|mm:8|mx:8|my:8|om:8|ph:8|pl:8|pt:8|qa:8|ro:8|tw:8|ve:8|za:8,604801,18.0517,59.3241
summerisle,3DA54600E615E5AF841C03FB81D7321735562B5B,M,82.71.25.129,9001,0.115836,,,965550,-0.1905,51.5005
mynewnode,3DABA32A1A2E7926FA61C3F23F955F8683240FB2,MH,212.47.250.57,9001,1.334364,,nl:208|fr:176|us:64|de:32|jp:16|ru:16|ua:16|ar:8|au:8|be:8|bg:8|br:8|ca:8|ch:8|cl:8|co:8|cz:8|ec:8|es:8|gb:8|gr:8|hr:8|id:8|in:8|it:8|mx:8|ph:8|pl:8|pt:8|re:8|rs:8|sa:8|sk:8|sy:8|tw:8|vn:8|za:8,1768636,2.3387,48.8582
maczanka,3DB3C20528D4237A618833DFB2F4659B27761482,MH,77.55.227.91,9001,1.319418,,us:32|ru:16|ua:16|au:8|br:8|ca:8|de:8|in:8|it:8|mx:8|nl:8|se:8,2425582,21.0362,52.2394
RedOctober,3DD929718FE6CF024D7718EEFCDDD98AAEF78BC4,MG,51.15.221.31,9001,6.054881999999999,,fr:688|nl:648|us:592|de:456|ru:264|gb:120|ua:80|ca:48|es:48|md:48|br:40|it:40|jp:40|in:32|ae:24|pl:24|se:24|sg:24|ar:16|au:16|be:16|bg:16|ie:16|ir:16|pt:16|sa:16|tw:16|ao:8|at:8|az:8|bd:8|bo:8|bs:8|ch:8|cl:8|co:8|cr:8|cu:8|cy:8|cz:8|dk:8|do:8|dz:8|fi:8|gh:8|gr:8|gt:8|hk:8|hr:8|hu:8|id:8|il:8|jm:8|ke:8|kr:8|lk:8|lv:8|me:8|mt:8|mv:8|mx:8|my:8|ng:8|no:8|nz:8|pe:8|ph:8|pk:8|qa:8|ro:8|rs:8|sc:8|sd:8|si:8|th:8|tn:8|tr:8|tt:8|ve:8|vn:8|za:8,1053350,2.3387,48.8582
FlorzsNode,3DDD1E8ECAB9B9EE78FD5C8F6EF836DBFFBAD5DE,M,149.154.159.172,9001,0.024671,,,1287,8.6295,50.1049
BlackStain,3DE335AE4A7AEEFCFCEE58BDCBC97D40C22B2C14,M,104.236.90.134,9001,0.122953,,ua:16|ar:8|ca:8|de:8|fr:8|my:8|nl:8|pl:8|ru:8|tr:8|us:8,385804,-74.1403,40.8364
Unnamed,3DE41505FE274C50D40F753F4EF65283BE5335B8,M,70.118.200.74,9001,0.677867,,,54900,-94.9322,39.3037
sonsorolDotNet,3DE567C1350C0E858C6147AECB06EA9B3EAF3261,MEH,50.247.195.124,9001,1.245609,,ua:8,324033,-70.9972,42.2463
DerRaffke,3DF28C6A21F9F063FA1640F7367BE8143816D40F,MH,37.24.229.143,9010,1.26375,,nl:216|fr:200|us:72|de:16|it:16|jp:16|ru:16|ua:16|ar:8|at:8|au:8|be:8|bg:8|br:8|by:8|ca:8|ch:8|cz:8|ee:8|es:8|gb:8|gr:8|hk:8|id:8|ie:8|in:8|mu:8|mx:8|my:8|pe:8|ph:8|pl:8|rs:8|si:8|tn:8|uy:8|ve:8,310201,9.0179,48.6372
maege,3DFD954C76B57FD52299EAB28808761CB45AF72B,M,85.195.207.41,9001,2.2681660000000003,,nl:88|fr:56|us:24|ua:16|ar:8|ca:8|co:8|de:8|es:8|gr:8|il:8|jp:8|lu:8|no:8|pt:8|za:8,86436,8.4789,47.3712
hotzenplotz,3E13E2EB87CCF5690564EE33E9F9F9F80B229FBB,MG,31.28.168.174,443,8.634368,,ae:4872|de:4408|us:2712|ru:1632|nl:1256|ua:936|fr:928|gb:440|ca:352|in:240|br:200|es:200|jp:176|au:152|it:144|pl:120|ch:88|il:88|md:88|se:80|fi:72|cz:64|id:64|ie:64|tw:56|ar:48|gr:48|ir:48|??:40|at:40|be:40|mx:40|sg:40|bg:32|dk:32|hu:32|iq:32|kr:32|no:32|za:32|bd:24|co:24|ee:24|hk:24|jo:24|kz:24|lt:24|lv:24|ph:24|pk:24|pt:24|ro:24|rs:24|sa:24|sk:24|th:24|vn:24|cd:16|cn:16|dz:16|gh:16|hr:16|kg:16|kw:16|lk:16|lu:16|ma:16|ng:16|nz:16|si:16|tn:16|tr:16|ve:16|af:8|al:8|am:8|aw:8|ax:8|az:8|ba:8|bh:8|bn:8|bo:8|by:8|cl:8|cm:8|cy:8|dm:8|do:8|ec:8|eg:8|et:8|ge:8|gy:8|hn:8|is:8|jm:8|ke:8|kh:8|kp:8|ky:8|lb:8|lr:8|ly:8|mc:8|me:8|mk:8|my:8|na:8|ne:8|ni:8|np:8|om:8|pa:8|pe:8|pr:8|ps:8|py:8|qa:8|re:8|rw:8|sd:8|sn:8|sv:8|sx:8|sy:8|tt:8|ug:8|uy:8|uz:8|ye:8|zw:8,59,19.5,48.6667
